id,_3_4_methylenedioxyethylamphetamine,_3_4_methylene_dioxy_methylamphetamine,_3_4_methylenedioxyphenylacetone,_4f_mdmb_butinaca,_5f_adb,_5f_mdmb_pica,abime,acetylcodeine,acetylthebaol,acide_4_hydroxybutanoique,adb_butinaca,amidon,amphetamine,buprenorphine,cafeine,cbd,cbn,clonazepam,cocaine,codeine,couleur,couleur_exterieur,couleur_exterieur_1,couleur_exterieur_2,couleur_interieur,delta8_tetrahydrocannabinol,delta9_tetrahydrocannabinol,diametre,epaisseur,etiquette,forme,fub_amb,gammabutyrolactone,hauteur,ketamine,lactose,largeur,levamisole,lidocaine,logo,longueur,mannitol,masse,mdmb_4en_pinaca,morphine,n_methyl_tryptamine,nom_de_logo,noscapine,numero_echantillon,o6_monoacetylmorphine,ovule,paracetamol,phenacetine,presentation,procaine,secabilite_recto,secabilite_verso,taux_cbd,taux_cbn,type_drogue,vanilline,visqueux
8100,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,F6,,0,,,,,,,,,Divers,,1
8165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Non,,,,,,,,,15,,,,,,,,,,,Divers,,
8166,0,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16,,0,,,,,,,,,Divers,,
8250,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,0
8251,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,0
8269,,,,,,,,,,,,,,,,,,,,,Blanc Cassé,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,SE,,0,,,,,,,,,Divers,,
8270,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Oui,,,,,,,procleaner gamma-butyrolactone,,RG,,0,,,,,,,,,Divers,,0
8312,,,,,,,,,,,,,,,32,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22,,0,64.1,,,,,,,,Divers,,
8362,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,CR1,,0,,,,,,,,,Divers,,
8369,,,,,,,,,,,,,,,,,,,,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,23L,,0,,,,,,,,,Divers,,0
8372,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,35L-1,,0,,,,,,,,,Divers,,0
8373,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,35L-2,,0,,,,,,,,,Divers,,0
8374,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,36L-1,,0,,,,,,,,,Divers,,0
8375,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,36L-2,,0,,,,,,,,,Divers,,0
8376,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,36L-3,,0,,,,,,,,,Divers,,0
8377,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,36L-4,,0,,,,,,,,,Divers,,0
8378,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,36L-5,,0,,,,,,,,,Divers,,0
8379,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,36L-6,,0,,,,,,,,,Divers,,0
8495,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115269,,0,,,,,,,,,Divers,,
8509,,,,,,,,,,,,,,,100,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115268,,0,,,,,,,,,Divers,,
8510,,,,,,,,,,,,,,,11,,,,,,Blanche,,,,,,,,,,,,,,,,,,58,Non,,,,,,,,,21_115257,,0,,4,,,,,,,Divers,,
8511,,,,,,,,,,,,,,,11,,,,,,Blanche,,,,,,,,,,,,,,,,,,58,Non,,,,,,,,,21_115266,,0,,4,,,,,,,Divers,,
8553,,,,,,,,,,,,,,,,,,,,,Bleue,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5941,,0,,,,,,,,,Divers,,
8556,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,UN,,0,,,,,,,,,Divers,,
8648,,,,,,,,,,,,,,,31.3,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015828,,0,68.7,,,,,,,,Divers,,
8649,,,,,,,,,,,,,,,29.8,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015829,,0,70.2,,,,,,,,Divers,,
8650,,,,,,,,,,,,,,,28.2,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015830,,0,71.8,,,,,,,,Divers,,
8660,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,99.3,Non,,,,,,,,,7J,,0,,,,,,,,,Divers,,
8661,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,64.3,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
8662,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,85.7,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
8751,,,,,,,Non,,,,,,,,,,,,,,,Rose,,,Rose,,,,4.73,,Autre,,,11.23,,,11.2,,,Oui,,,522,,,,Tête de tigre - KENZO,,C18,,,,,,,Aucune,Aucune,,,Divers,,
8774,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
8806,,,,,,,,,,,,,,0,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
8808,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
8811,,,,,,,,,,,,,,,7.8,,,,,,Blanche,,Blanche,,,,,5.15,,,,,,,,,,,,Non,13.87,,,,,,,,015685,,0,0,,,,,,,,Divers,,
8812,,,,,,,,,,,,,,,0,,,,,,Blanche,,Blanche,,,,,5.45,,,,,,,,,,,,Non,14.08,,,,,,,,015686,,0,,,,,,,,,Divers,,
8813,,,,,,,,,,,,,,,7.9,,,,,,Blanche,,Blanche,,,,,4.85,,,,,,,,,,,,Non,13.95,,,,,,,,015687,,0,,,,,,,,,Divers,,
8843,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015885,,0,,,,,,,,,Divers,,
8844,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015886,,0,,,,,,,,,Divers,,
8902,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,61,,0,,,,,,,,,Divers,,
8903,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,66,,0,,,,,,,,,Divers,,
8904,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,67,,0,,,,,,,,,Divers,,
8905,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,68,,0,,,,,,,,,Divers,,
8914,,,,,,,,0,0,,,,,,,,,,,0,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,E-11,,0,,,,,,,,,Divers,,
8915,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,0,,,0,E-21,,0,,,,,,,,,Divers,,
8916,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,0,,,0,E-41,,0,,,,,,,,,Divers,,
8917,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,0,,,0,E-51,,0,,,,,,,,,Divers,,
8918,,,,,,,,,,,,,,,,,,,,0,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,0,E-31,0,0,,,,,,,,,Divers,,
8941,,,,,,,,,,,,,,,,,,,,,Blanc Cassé,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5927,,0,,,,,,,,,Divers,,
8955,,,,,,,,,,,,,,,32.9,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C4-1,,0,69.5,,,,,,,,Divers,,
8956,,,,,,,,,,,,,,,32.9,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C4-2,,0,69.5,,,,,,,,Divers,,
8957,,,,,,,,,,,,,,,32.9,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C4-4,,0,69.5,,,,,,,,Divers,,
8958,,,,,,,,,,,,,,,32.9,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C4-6,,0,69.5,,,,,,,,Divers,,
8959,,,,,,,,,,,,,,,32.9,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C4-7,,0,69.5,,,,,,,,Divers,,
8960,,,,,,,,,,,,,,,32.9,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C4-9,,0,69.5,,,,,,,,Divers,,
8961,,,,,,,,,,,,,,,32.9,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C4-10,,0,69.5,,,,,,,,Divers,,
8997,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,SB,,0,,,,,,,,,Divers,,
9032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,1.3,,,Oui,,,,,,,soleil,,5968,,,,,,,,,,,Divers,,
9033,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2/CHAN/1,,0,,,,,,,,,Divers,,
9034,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2/CHAN/2,,0,,,,,,,,,Divers,,
9035,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3/CHAN/1,,0,,,,,,,,,Divers,,
9036,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3/CHAN/2,,0,,,,,,,,,Divers,,
9037,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,4/CHAN/1,,0,,,,,,,,,Divers,,
9038,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,4/CHAN/2,,0,,,,,,,,,Divers,,
9039,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6/CHAN/OE1,,0,,,,,,,,,Divers,,
9040,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6/CHAN/OE2,,0,,,,,,,,,Divers,,
9041,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6/CHAN/OE3,,0,,,,,,,,,Divers,,
9042,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6/CHAN/OE4,,0,,,,,,,,,Divers,,
9069,,,,,,,,,,,,,,,,,,,,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,26,,0,,,,,,,,,Divers,,
9070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,31-1,,,,,,,,,,,Divers,,
9071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,31-2,,,,,,,,,,,Divers,,
9072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,31-3,,,,,,,,,,,Divers,,
9073,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,36,,0,,,,,,,,,Divers,,
9075,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,43,,0,,,,,,,,,Divers,,
9082,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,0,,,0,E-41,,0,,,,,,,,,Divers,,
9083,,,,,,,,,,,,,,,,,,,,0,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,0,,,0,E-51,,0,,,,,,,,,Divers,,
9087,,,,,,,,,,,,,,,,,,,,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,1
9094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,,,,Débris végétaux,,,,,,Divers,,
9113,,,0,,,,,,,,,,,,,,,,,,Autre,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,AP,,0,,,,,,,,,Divers,,
9217,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115434,,0,,,,,,,,,Divers,,0
9218,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115435,,0,,,,,,,,,Divers,,0
9219,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115429,,0,,,,,,,,,Divers,,
9220,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115430,,0,,,,,,,,,Divers,,
9222,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-1,,0,,,,,,,,,Divers,,
9223,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-2,,0,,,,,,,,,Divers,,
9224,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-3,,0,,,,,,,,,Divers,,
9225,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-4,,0,,,,,,,,,Divers,,
9230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,8,,,Oui,,,,,,,soleil,,8,,,,,,,,,,,Divers,,
9341,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
9352,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-1,,0,,,,,,,,,Divers,,
9353,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-2,,0,,,,,,,,,Divers,,
9354,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-3,,0,,,,,,,,,Divers,,
9355,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-4,,0,,,,,,,,,Divers,,
9356,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1-5,,0,,,,,,,,,Divers,,
9363,,,,,,,,,,,,,,,31,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,0,0,71.2,,,,,,,,Divers,,
9369,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,P1B,,0,,99.1,,,,,,,Divers,,
9432,,,,,,,,,,,,,,,37,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,15710,,0,63,,,,,,,,Divers,,
9437,,,,,,,,,,,,,,,33,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,15714,,0,67,,,,,,,,Divers,,
9467,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16014,,0,,,,,,,,,Divers,,
9567,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16018,,0,,,,,,,,,Divers,,
9573,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,99.3,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
9722,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,RS1,,0,,,,,,,,,Divers,,
9810,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K1,,0,,,,,,,,,Divers,,
9811,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,K2,,0,,,,,,,,,Divers,,
9812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,9,,,Oui,,,,,,,Vélo - lune - étoile - 200,,L,,,,,,,,,,,Divers,,
9837,,,,,,,,,,,,,,,,1,1,,,,,,,,,,0.4,,14,,,,,,,,59,,,Non,132,,95.2,,,,,,7A,,,,,Plaquette,,,,16.9,0,Divers,,
9846,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015965,,0,,,,,,,,,Divers,,0
9847,,,,,,,,,,,,,,,,,,,,,Blanc Cassé,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115507,,0,,,,,,,,,Divers,,
9848,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,21_115447,,0,,,,,,,,,Divers,,
9849,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
9850,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
9851,,,,,,,,,,,,,,,,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,3,,0,,,,,,,,,Divers,,
9861,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
10078,,,,,,,,,,,,,,,33.6,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,C4-2,,0,68.3,,,,,,,,Divers,,
10083,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
10084,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5,,0,,,,,,,,,Divers,,
10098,,,,,,,,,,,,,,,,,,,,,Jaune,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,1
10141,,,,,,,,,,,,,,,,,,,,,Vert,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,1
10163,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,66,,0,,,,,,,,,Divers,,
10172,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
10173,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,67,,0,,,,,,,,,Divers,,
10174,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,68,,0,,,,,,,,,Divers,,
10182,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,1,,0,,,,,,,,,Divers,,
10183,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6-1,,0,,,,,,,,,Divers,,
10184,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6-2,,0,,,,,,,,,Divers,,
10185,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,7,,0,,,,,,,,,Divers,,
10186,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,9,,0,,,,,,,,,Divers,,
10188,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,19-1,,0,,,,,,,,,Divers,,
10189,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,19-2,,0,,,,,,,,,Divers,,
10190,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,19-3,,0,,,,,,,,,Divers,,
10191,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Oui,,,,,,,AMYL,,R1,,0,,,,,,,,,Divers,,0
10192,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,R2,,0,,,,,,,,,Divers,,
10193,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Blanche,,,,5.91,,Triangulaire,,,10.09,,,10.45,,,Non,,,395,,,,,,R3-1,,,,,,,Aucune,Aucune,,,Divers,,
10194,,,,,,,Non,,,,,,,,,,,,,,,Vert,,,Blanche,,,,5.91,,Triangulaire,,,10.09,,,10.45,,,Non,,,395,,,,,,R3-2,,,,,,,Aucune,Aucune,,,Divers,,
10283,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,4,,0,,,,,,,,,Divers,,
10300,,,,,,,,,,,,,,,,,,,37.7,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,26,,0,,,,,,,,,Divers,,
10327,,,,,,,,,,,,,,,0,,,,69.6,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,MB7-1,,0,,,,,,,,,Divers,,
10427,,,,,,,Non,,,,,,,,,,,,,,,Jaune,,,Jaune,,,5.02,1.94,,Circulaire,,,,,,,,,Non,,,51,,,,,,5727,,,,,,,Aucune,Demi,,,Divers,,
10428,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6281,,0,,,,,,,,,Divers,,0
10436,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,68,,0,,,,,,,,,Divers,,
10437,,,,,,,,,,,,,,,,,,,,,Marron,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,61,,0,,,,,,,,,Divers,,
10443,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,22,,0,,,,,,,,,Divers,,
10447,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,23-1,,0,,,,,,,,,Divers,,
10500,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,6,,0,,,,,,,,,Divers,,
10502,,,,,,,,,,,,,4,,22,,,,,,Beige,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,16,,0,,,,,,,,,Divers,,
10503,,,,,,,Non,,,,,,,,,,,,,,,Beige,,,Beige,,,,3.88,,Polygonale,,,4.01,,,12.11,,,Oui,,,189,,,,OREO,,18-1,,,,,,,Aucune,Aucune,,,Divers,,
10504,,,,,,,Non,,,,,,,,,,,,,,,Beige,,,Beige,,,,3.88,,Polygonale,,,4.01,,,12.11,,,Oui,,,189,,,,OREO,,18-2,,,,,,,Aucune,Aucune,,,Divers,,
10560,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
10594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,15,,,Oui,,,,,,,Albert Hofmann Symbole maçonnique Oeil Triangle,,4,,,,,,,,,,,Divers,,
10596,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,10,,0,,,,,,,,,Divers,,
10597,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,11,,0,,,,,,,,,Divers,,
10626,,,,,,,,,,,,,,,,,,,,,Rose,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015966,,0,,,,,,,,,Divers,,1
10627,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015967,,0,,,,,,,,,Divers,,1
10628,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015968,,0,,,,,,,,,Divers,,1
10629,,,,,,,,,,,,,,,,,,,,,Vert,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,015969,,0,,,,,,,,,Divers,,1
10667,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,2,,0,,,,,,,,,Divers,,
10668,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,12-1,,0,,,,,,,,,Divers,,
10669,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,12-2,,0,,,,,,,,,Divers,,
10670,,,,,,,,,,,,,,,,,,,,,Translucide,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5F,,0,,,,,,,,,Divers,,
10672,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,9,,0,,,,,,,,,Divers,,
10675,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5B,,0,,,,,,,,,Divers,,
10676,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,5G,,0,,,,,,,,,Divers,,
10677,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,12-3,,0,,,,,,,,,Divers,,
10678,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,12-4,,0,,,,,,,,,Divers,,
10762,,,,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,0,,,,,,,21_115556,,0,,99,,,,,,,Divers,,
10777,,,,,,,,,,,,,,,,,,,83.6,,Blanche,,,,,,,,,,,,,,,,,3.8,,Non,,,,,,,,,A1,,0,,,,,,,,,Divers,,
10778,,,,,,,,,,,,,,,,,,,83.6,,Blanche,,,,,,,,,,,,,,,,,3.8,,Non,,,,,,,,,A2,,0,,,,,,,,,Divers,,
10794,,,,,,,,,,,,,,,98.6,,,,,,Blanche,,,,,,,,,,,,,,,,,,,Non,,,,,,,,,15916,,0,,,,,,,,,Divers,,
