id,_3_4_methylenedioxyethylamphetamine,abime,acide_benzoique,acide_borique,amidon,aminopyrine,amoxycilline,amphetamine,benzocaine,benzoylecgonine,bicarbonate_de_sodium,bicarbonates,cafeine,cbn,cis_cinnamoylcocaine,cocaine,codeine,couleur,couleur_exterieur,couleur_interieur,creatine,delta9_tetrahydrocannabinol,description_de_l_objet,diltiazem,dimethylterephtalate,diphenydramine,ecgonidine,ecgoninemethylester,epaisseur,forme,glucose,guaifenesine,hauteur,heroine,hydroxyzine,ibuprofene,inositol,isoleucine,lactitol,lactose,largeur,leucine,levamisole,lidocaine,logo,maltose,mannitol,masse,methylecgonidine,nicotine,nom_de_logo,norcocaine,numero_echantillon,ovule,oxycodone,paracetamol,phenacetine,piracetam,presentation,procaine,pv8,saccharose,secabilite_recto,secabilite_verso,sorbitol,talc,taux_cbn,terephtalates,tetracaine,tramadol,trans_cinnamoylcocaine,tropacocaine,type_drogue,uree,valine,visqueux
8215,,,,,,,,,,,,,,,,79.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,Non,,,,,,,,BC4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8216,,,,,,,,,,,,,,,,78.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,13.4,,Non,,,,,,,,BC5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8217,,,,,,,,,,,,,,,,81.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,10.5,,Non,,,,,,,,BC6,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8218,,,,,,,,,,,,,,,,75.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,18.3,,Non,,,,,,,,BC7,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8219,,,,,,,,,,,,,,,,78.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,16.4,,Non,,,,,,,,BC8,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8220,,,,,,,,,,,,,,,,73.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,16.2,,Non,,,,,,,,BC9,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8228,,,,,,,,,,,,,,,,61,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,5,,Non,,,,,,,,21_115238,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8229,,,,,,,,,,,,,,,,77,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,3,,Non,,,,,,,,21_115239,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8248,,,,,,,,,,,,,,,,98,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,super colombienne visage de pablo escobar drapeau de colombie,,Pablo,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8249,,,,,,,,,,,,,,,,98,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,super colombienne visage de pablo escobar drapeau de colombie,,sachet,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8258,,,,,,,,,,,,,0,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,01/ENV/B2-1-ECH1,0,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
8259,,,,,,,,,,,,,,,,51,,Blanc Cassé,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1/Clio/C3-ECH1,0,,,33.93,,,,,,,,,,,,,,,,Cocaïne,,,
8260,,,,,,,,,,,,,,,,0,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,MN3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8266,,,,,,,,,,,,,,,,66,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,UN,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8268,,,,,,,,,,,,,,,,77.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8279,,,,,,,,,,,,,,,,99,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1D-E1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8280,,,,,,,,,,,,,,,,99,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,B3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8281,,,,,,,,,,,,,,,,99,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,B4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8282,,,,,,,,,,,,,,,,99,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,B5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8283,,,,,,,,,,,,,,,,99,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,B6,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8284,,,,,,,,,,,,,,,,99,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,B7,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8285,,,,,,,,,,,,,,,,89,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,B1,0,,6,,,,,,,,,,,,,,,,,Cocaïne,,,
8286,,,,,,,,,,,,,,,,89,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,B2,0,,6,,,,,,,,,,,,,,,,,Cocaïne,,,
8302,,,,,,,,,,,,,,,,55,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8303,,,,,,,,,,,,,,,,55,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8308,,,,,,,,,,,,,,,,90,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115284,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8309,,,,,,,,,,,,,,,,50,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115279,0,,,23,,,,,,,,,,,,,,,,Cocaïne,,,
8313,,,,,,,,,,,,,,,,58.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,10429,0,,,31.2,,,,,,,,,,,,,,,,Cocaïne,,,
8314,,,,,,,,,,,,,,,,90.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8315,,,,,,,,,,,,,,,,84.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8316,,,,,,,,,,,,,,,,93.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8317,,,,,,,,,,,,,,,,92.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8318,,,,,,,,,,,,,,,,78.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8319,,,,,,,,,,,,,,,,88.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8320,,,,,,,,,,,,,,,,,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8321,,,,,,,,,,,,,,,,93,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8325,,,,,,,,,,,,,,,,79.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8326,,,,,,,,,,,,,,,,79.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8327,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8328,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8329,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8330,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8331,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8334,,,,,,,,,,,,,,,,77,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8335,,,,,,,,,,,,,,,,77,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8336,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8337,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8338,,,,,,,,,,,,,,,,80,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,E3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8355,,,,,,,,,,,,,,,,94,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8356,,,,,,,,,,,,,,,,94.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8357,,,,,,,,,,,,,,,,87,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115325,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8361,,,,,,,,,,,,,,,,89.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,CO1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8366,,,,,,,,,,,,,,,,93,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8367,,,,,,,,,,,,,,,,85.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8368,,,,,,,,,,,,,,,,90.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8383,,,,,,,,,,,,,,,,65.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8384,,,,,,,,,,,,,,,,82.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8385,,,,,,,,,,,,,,,,81.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,Non,,,,,,,,1,1,,,11,,,,,,,,,,,,,,,,Cocaïne,,,
8389,,,,,,,,,,,,,,,,61.2,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,5.2,,Non,,,,,,,,ES1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8390,,,,,,,,,,,,,,,,59.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,Non,,,,,,,,ES2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8391,,,,,,,,,,,,,,,,59.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,5.4,,Non,,,,,,,,ES3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8392,,,,,,,,,,,,,,,,18.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,67.9,,Non,,,,,,,,RS2-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8393,,,,,,,,,,,,,,,,17.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,68.5,,Non,,,,,,,,RS2-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8394,,,,,,,,,,,,,,,,18.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,68.4,,Non,,,,,,,,RS2-3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8395,,,,,,,,,,,,,,,,75.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,SM2-1C,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8396,,,,,,,,,,,,,,,,20.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,50.7,,Non,,,,,,,,SM2-2C,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8397,,,,,,,,,,,,,,,,68.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,10.8,,Non,,,,,,,,SM3-C,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8398,,,,,,,,,,,,,,,,57,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,4.3,,Non,,,,,,,,SM5-1C,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8399,,,,,,,,,,,,,,,,78.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,SM5-2C,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8400,,,,,,,,,,,,,,,,77.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,SM5-3C,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8418,,,,,,,,,,,,,,,,71.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,16,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8425,,,,,,,,,,,,,,,,93.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,7,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8435,,,,,,,,,,,,,,,,63.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,3L,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8438,,,,,,,,,,,,,,,,80.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8440,,,,,,,,,,,,,0,,,92.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,L12A,0,,0,,,,,,,,,,,,,,,,,Cocaïne,,,
8441,,,,,,,,,,,,,0,,,92.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,L12B,0,,0,,,,,,,,,,,,,,,,,Cocaïne,,,
8442,,,,,,,,,,,,,0,,,92.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,L12C,0,,0,,,,,,,,,,,,,,,,,Cocaïne,,,
8443,,,,,,,,,,,,,,,,96.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8444,,,,,,,,,,,,,,,,57.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,18.3,,,,,,,,,,,,,,,,Cocaïne,,,
8447,,,,,,,,,,,,,,,,68.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8455,,,,,,,,,,,,,,,,74.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,11.2,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8458,,,,,,,,,,,,,,,,76.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8459,,,,,,,,,,,,,,,,65.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,14.1,,,,,,,,,,,,,,,,Cocaïne,,,
8460,,,,,,,,,,,,,,,,86.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8500,,,,,,,,,,,,,,,,91,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115226,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8501,,,,,,,,,,,,,,,,91,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115262,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8502,,,,,,,,,,,,,,,,91,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115264,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8503,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115251,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8504,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115252,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8505,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115261,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8506,,,,,,,,,,,,,13,,,8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,54,Non,,,,,,,,21115263,0,,,2,,,,,,,,,,,,,,,,Cocaïne,,,
8507,,,,,,,,,,,,,13,,,8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,54,Non,,,,,,,,21_115270,0,,,2,,,,,,,,,,,,,,,,Cocaïne,,,
8508,,,,,,,,,,,,,,,,83,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115267,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8512,,,,,,,,,,,,,2,,,69,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,7,,Non,,,,,,,,21_115255,0,,1,,,,,,,,,,,,,,,,,Cocaïne,,,
8513,,,,,,,,,,,,,,,,91,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115341,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8532,,,,,,,,,,,,,,,,74.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8533,,,,,,,,,,,,,,,,57.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8534,,,,,,,,,,,,,0,,,0,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,0,,94.7,,,,,,,,,,,,,,,,,Cocaïne,,,
8535,,,,,,,,,,,,,,,,87.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,0,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8536,,,,,,,,,,,,,,,,70.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8537,,,,,,,,,,,,,4.5,,,74.6,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,A,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8538,,,,,,,,,,,,,,,,74.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,Non,,,,,,,,A,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8539,,,,,,,,,,,,,,,,74.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,19.5,,Non,,,,,,,,B,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8540,,,,,,,,,,,,,,,,87.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,A,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8541,,,,,,,,,,,,,,,,87.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,B,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8543,,,,,,,,,,,,,,,,69.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,8,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8544,,,,,,,,,,,,,,,,64.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,11.4,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8546,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115342,1,,,24,,,,,,,,,,,,,,,,Cocaïne,,,
8547,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115343,1,,,24,,,,,,,,,,,,,,,,Cocaïne,,,
8548,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115344,1,,,24,,,,,,,,,,,,,,,,Cocaïne,,,
8549,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115345,1,,,24,,,,,,,,,,,,,,,,Cocaïne,,,
8550,,,,,,,,,,,,,,,,71,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,21_115346,1,,,24,,,,,,,,,,,,,,,,Cocaïne,,,
8551,,,,,,,,,,,,,0,,,90.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,L12C,0,,0,,,,,,,,,,,,,,,,,Cocaïne,,,
8554,,,,,,,,,,,,,,,,86.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,CE,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8555,,,,,,,,,,,,,,,,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oui,,,,,,Rhum agricole HSE,,UN,,,,0,,Liquide,,,,,,,,,,,,,,Cocaïne,,,
8558,,,,,,,,,,,,,,,,93.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8559,,,,,,,,,,,,,,,,51.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,Non,,,,,,,,UN,0,,,23.1,,,,,,,,,,,,,,,,Cocaïne,,,
8560,,,,,,,,,,,,,,,,81.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8561,,,,,,,,,,,,,,,,70.7,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,13.7,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8590,,,,,,,,,,,,,,,,44.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,Non,,,,,,,,CB,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8591,,,,,,,,,,,,,,,,44.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,41.7,,Non,,,,,,,,O,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8592,,,,,,,,,,,,,,,,44.9,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,42.9,,Non,,,,,,,,CS,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8593,,,,,,,,,,,,,,,,88.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8594,,,,,,,,,,,,,,,,88.8,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8606,,,,,,,,,,,,,,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,A1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8607,,,,,,,,,,,,,,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M1-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8608,,,,,,,,,,,,,,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M1-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8609,,,,,,,,,,,,,,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M1-3,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8610,,,,,,,,,,,,,,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M1-4,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8611,,,,,,,,,,,,,,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M1-5,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8612,,,,,,,,,,,,,,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M1-6,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8613,,,,,,,,,,,,,,,,51.1,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,M1-7,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8614,,,,,,,,,,,,,7.3,,,24.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,58.2,,Non,,,,,,,,L2-1,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8615,,,,,,,,,,,,,7.3,,,24.3,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,58.2,,Non,,,,,,,,L2-2,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8617,,,,,,,,,,,,,,,,0,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,poudre blanche,0,,,,,,,,,,,,,,,,,,,Cocaïne,,,
8619,,,,,,,,,,,,,4.2,,,53.4,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,4-1,0,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
8620,,,,,,,,,,,,,4.7,,,59.5,,Blanche,,,,,,,,,,,,,,,,,,,,,,,,,,,Non,,,,,,,,4-2,0,,,0,,,,,,,,,,,,,,,,Cocaïne,,,
