id,_3_4_methylene_dioxy_methylamphetamine,acetylcodeine,acetylthebaol,cafeine,clotrimazole,cocaine,couleur,description_de_l_objet,dextromethorphane,griseofulvine,heroine,logo,mannitol,meconine,monoacetylmorphine,morphine,nom_de_logo,noscapine,numero_echantillon,o3_monoacetylmorphine_,o6_monoacetylmorphine,ovule,papaverine,paracetamol,phenacetine,presentation,saccharose,type_drogue
13202,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16526,,4.2,0,,52.7,,,,Héroïne
13203,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16527,,4.2,0,,52.7,,,,Héroïne
13204,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16528,,4.2,0,,52.7,,,,Héroïne
13205,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16529,,4.2,0,,52.7,,,,Héroïne
13206,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16530,,4.2,0,,52.7,,,,Héroïne
13207,,,,29.3,,,Beige,,,,3.4,Non,,,,,,3.2,16531,,4.2,0,,52.7,,,,Héroïne
13323,,,,22.6,,,Beige,,,,15.8,Non,,,,,,,E2,,,0,,44.3,,,,Héroïne
13324,,,,22.6,,,Beige,,,,15.8,Non,,,,,,,E3,,,0,,44.3,,,,Héroïne
13336,,,,29,,,Beige,,,,4,Non,,,,,,3,22_100377,,,0,,62,,,,Héroïne
13350,,,,25,,,Marron,,,,22,Non,,,,,,10,22_100378,,,0,,33,,,,Héroïne
13351,,,,26.8,,,Beige,,,,7.3,Non,,,,,,0,HB,,,0,,57.2,,,,Héroïne
13353,,,,4.8,,,Marron,,,,49.1,Non,,,,,,19.4,2,,,0,,5.9,,,,Héroïne
13405,,,,42.8,,,Beige,,,,10.7,Non,,,,,,0,30,,,0,,39.9,,,,Héroïne
13469,,,,19.5,,,Beige,,,,20.6,Non,,,,,,9.7,2-2,,,0,,40.4,,,,Héroïne
13470,,,,19.5,,,Beige,,,,20.6,Non,,,,,,9.7,2-10,,,0,,40.4,,,,Héroïne
13471,,,,19.5,,,Beige,,,,20.6,Non,,,,,,9.7,2-11,,,0,,40.4,,,,Héroïne
13472,,,,19.5,,,Beige,,,,20.6,Non,,,,,,9.7,2-12,,,0,,40.4,,,,Héroïne
13473,,,,19.5,,,Beige,,,,20.6,Non,,,,,,9.7,2-13,,,0,,40.4,,,,Héroïne
13474,,,,19.5,,,Beige,,,,20.6,Non,,,,,,9.7,2-14,,,0,,40.4,,,,Héroïne
13475,,,,18.1,,,Beige,,,,23.2,Non,,,,,,10.4,2-9,,,0,,38,,,,Héroïne
13501,,,,24.9,,,Marron,,,,11.8,Non,,,,,,5.7,9,,,0,,53,,,,Héroïne
13506,,,,23.9,,,Beige,,,,10.7,Non,,,,,,5.6,16550,,0,0,,52.1,,,,Héroïne
13543,,,,26.3,,,Beige,,,,13.6,Non,,,,,,6,9-1,,,0,,49.9,,,,Héroïne
13544,,,,26.3,,,Beige,,,,13.6,Non,,,,,,6,9-2,,,0,,49.9,,,,Héroïne
13545,,,,26.3,,,Beige,,,,13.6,Non,,,,,,6,9-3,,,0,,49.9,,,,Héroïne
13546,,,,26.3,,,Beige,,,,13.6,Non,,,,,,6,9-4,,,0,,49.9,,,,Héroïne
13547,,,,26.3,,,Beige,,,,13.6,Non,,,,,,6,9-5,,,0,,49.9,,,,Héroïne
13548,,,,26.3,,,Beige,,,,13.6,Non,,,,,,6,9-6,,,0,,49.9,,,,Héroïne
13554,,,,51.9,,,Beige,,,,0,Non,,,,,,0,7-1,,,0,,46.1,,,,Héroïne
13555,,,,51.9,,,Beige,,,,0,Non,,,,,,0,7-2,,,0,,46.1,,,,Héroïne
13556,,,,51.9,,,Beige,,,,0,Non,,,,,,0,7-3,,,0,,46.1,,,,Héroïne
13557,,,,51.9,,,Beige,,,,0,Non,,,,,,0,7-4,,,0,,46.1,,,,Héroïne
13558,,,,51.9,,,Beige,,,,0,Non,,,,,,0,8,,,0,,46.1,,,,Héroïne
13559,,,,51.9,,,Beige,,,,0,Non,,,,,,0,10-1,,,0,,46.1,,,,Héroïne
13560,,,,51.9,,,Beige,,,,0,Non,,,,,,0,10-2,,,0,,46.1,,,,Héroïne
13561,,,,51.9,,,Beige,,,,0,Non,,,,,,0,10-3,,,0,,46.1,,,,Héroïne
13562,,,,51.9,,,Beige,,,,0,Non,,,,,,0,10-4,,,0,,46.1,,,,Héroïne
13586,,,,13.5,,,Beige,,,,32.4,Non,,,,,,15.2,5937,,,0,,27.8,,,,Héroïne
13713,,,,22.9,,,Beige,,,,0,Non,,,,,,0,1,,,0,,44.9,,,,Héroïne
13714,,,,4.5,,,Marron,,,,0,Non,,,,,,0,2,,,0,,8,,,,Héroïne
13738,,,,6.7,,,Blanc Cassé,,,,19,Non,,,,,,0.9,16747,,6.5,0,,3.9,,,,Héroïne
13798,,,,13.1,,,Beige,,,,51,Non,,,,,,6.4,22,,,0,,30.2,,,,Héroïne
13848,,,,23.4,,,Beige,,,,13.8,Non,,,,,,6.6,7b,,,0,,47.8,,,,Héroïne
14019,,,,23,,,Beige,,,,15,Non,,,,,,8,21_115349,,,0,,47,,,,Héroïne
14020,,,,23,,,Beige,,,,15,Non,,,,,,8,21_115350,,,0,,47,,,,Héroïne
14044,,,,,,,Beige,,,,10.2,Non,,,,,,,1/STUP,,,0,,,,,,Héroïne
14045,,,,,,,Beige,,,,5,Non,,,,,,,2/STUP,,,0,,,,,,Héroïne
14046,,,,,,,Beige,,,,5,Non,,,,,,,3/STUP,,,0,,,,,,Héroïne
14073,,,,0,,,Beige,,,,58.3,Non,,,,,,26.4,4,,,0,,0,,,,Héroïne
14080,,,,25,,,Beige,,,,9.6,Non,,,,,,0,H2,,,0,,54.4,,,,Héroïne
14159,,,,21.7,,,Beige,,,,12.3,Non,,,,,,7.4,2-5,,,0,,45,,,,Héroïne
14178,,,,,,,Beige,,,,53.5,Non,,,,,,29,16718,,3.9,0,,,,,,Héroïne
14179,,,,,,,Beige,,,,53.5,Non,,,,,,29,16719,,3.9,0,,,,,,Héroïne
14180,,,,,,,Beige,,,,53.5,Non,,,,,,29,16720,,3.9,0,,,,,,Héroïne
14219,,,,29.1,,,Beige,,,,3.7,Non,,,,,,2.5,16788,,1.9,0,,56.9,,,,Héroïne
14259,,,,18.8,,,Beige,,,,10,Non,,,,,,8.2,6209,,,0,,35.3,,,,Héroïne
20561,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 16951,,,,,51,,,,Héroïne
20562,,,,26,,,Beige,,,,11,,,,,,,5,creation auto import otaries 16951,,,,,51,,,,Héroïne
20579,,,,29,,,Beige,,,,4,,,,,,,3,creation auto import otaries 17152,,,,,54,,,,Héroïne
20580,,,,29,,,Beige,,,,4,,,,,,,3,creation auto import otaries 17152,,,,,54,,,,Héroïne
20581,,,,32,,,Beige,,,,10,,,,,,,4,creation auto import otaries 17151,,,,,48,,,,Héroïne
20582,,,,32,,,Beige,,,,10,,,,,,,4,creation auto import otaries 17151,,,,,48,,,,Héroïne
20583,,,,24,,,Beige,,,,14,,,,,,,4,creation auto import otaries 17299,,,,,51,,,,Héroïne
20584,,,,24,,,Beige,,,,14,,,,,,,4,creation auto import otaries 17299,,,,,51,,,,Héroïne
20585,,,,32,,,Beige,,,,10,,,,,,,4,creation auto import otaries 17151,,,,,48,,,,Héroïne
20586,,,,32,,,Beige,,,,10,,,,,,,4,creation auto import otaries 17151,,,,,48,,,,Héroïne
20587,,,,32,,,Beige,,,,10,,,,,,,4,creation auto import otaries 17151,,,,,48,,,,Héroïne
20588,,,,32,,,Beige,,,,10,,,,,,,4,creation auto import otaries 17151,,,,,48,,,,Héroïne
20589,,,,32,,,Beige,,,,10,,,,,,,4,creation auto import otaries 17151,,,,,48,,,,Héroïne
20590,,,,32,,,Beige,,,,10,,,,,,,4,creation auto import otaries 17151,,,,,48,,,,Héroïne
20630,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 16787,,,,,53,,,,Héroïne
20631,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 16787,,,,,53,,,,Héroïne
20632,,,,30,,,Beige,,,,9,,,,,,,3,creation auto import otaries 16771,,,,,55,,,,Héroïne
20633,,,,30,,,Beige,,,,9,,,,,,,3,creation auto import otaries 16771,,,,,55,,,,Héroïne
20634,,,,24,,,Beige,,,,16,,,,,,,5,creation auto import otaries 15623,,,,,45,,,,Héroïne
20635,,,,24,,,Beige,,,,16,,,,,,,5,creation auto import otaries 15623,,,,,45,,,,Héroïne
20636,,,,27,,,Beige,,,,12,,,,,,,5,creation auto import otaries 15599,,,,,51,,,,Héroïne
20637,,,,27,,,Beige,,,,12,,,,,,,5,creation auto import otaries 15599,,,,,51,,,,Héroïne
20638,,,,26,,,Beige,,,,12,,,,,,,7,creation auto import otaries 15600,,,,,50,,,,Héroïne
20639,,,,26,,,Beige,,,,12,,,,,,,7,creation auto import otaries 15600,,,,,50,,,,Héroïne
20642,,,,29,,,Beige,,,0,9,,0,,,,,5,creation auto import otaries 15479,,,,,35,,,,Héroïne
20643,,,,29,,,Beige,,,0,9,,0,,,,,5,creation auto import otaries 15479,,,,,35,,,,Héroïne
20644,,,,26,,,Beige,,,,12,,,,,,,7,creation auto import otaries 15343,,,,,49,,,,Héroïne
20645,,,,26,,,Beige,,,,12,,,,,,,7,creation auto import otaries 15343,,,,,49,,,,Héroïne
20646,,,,29,,,Beige,,,,11,,,,,,,4,creation auto import otaries 14984,,,,,55,,,,Héroïne
20647,,,,29,,,Beige,,,,11,,,,,,,4,creation auto import otaries 14984,,,,,55,,,,Héroïne
20656,,,,27,,,Beige,,,,11,,,,,,,5,creation auto import otaries 14983,,,,,51,,,,Héroïne
20657,,,,27,,,Beige,,,,11,,,,,,,5,creation auto import otaries 14983,,,,,51,,,,Héroïne
20658,,,,14,,,Beige,,,,35,,,,,,,13,creation auto import otaries 14908,,,,,26,,,,Héroïne
20659,,,,14,,,Beige,,,,35,,,,,,,13,creation auto import otaries 14908,,,,,26,,,,Héroïne
20660,,,,28,,,Beige,,,,9,,,,,,,5,creation auto import otaries 14671,,,,,54,,,,Héroïne
20661,,,,28,,,Beige,,,,9,,,,,,,5,creation auto import otaries 14671,,,,,54,,,,Héroïne
20664,,,,24,,,Beige,,,,16,,,,,,,12,creation auto import otaries 14246,,,,,43,,,,Héroïne
20665,,,,24,,,Beige,,,,16,,,,,,,12,creation auto import otaries 14246,,,,,43,,,,Héroïne
20668,,,,28,,,Marron,,,,7,,,,,,,4,creation auto import otaries 13182,,,,,51,,,,Héroïne
20669,,,,28,,,Marron,,,,7,,,,,,,4,creation auto import otaries 13182,,,,,51,,,,Héroïne
20670,,,,33,,,Beige,,,,5,,0,,,,,0,creation auto import otaries 14008,,,,,40,,,,Héroïne
20671,,,,33,,,Beige,,,,5,,0,,,,,0,creation auto import otaries 14008,,,,,40,,,,Héroïne
20672,,,,29,,,Beige,,,,7,,,,,,,4,creation auto import otaries 13878,,,,,59,,,,Héroïne
20673,,,,29,,,Beige,,,,7,,,,,,,4,creation auto import otaries 13878,,,,,59,,,,Héroïne
20674,,,,25,,,Marron,,,,9,,,,,,,5,creation auto import otaries 13575,,,,,38,,,,Héroïne
20675,,,,25,,,Marron,,,,9,,,,,,,5,creation auto import otaries 13575,,,,,38,,,,Héroïne
20676,,,,23,,,Marron,,,,17,,,,,,,9,creation auto import otaries 13489,,,,,46,,,,Héroïne
20677,,,,23,,,Marron,,,,17,,,,,,,9,creation auto import otaries 13489,,,,,46,,,,Héroïne
20678,,,,28,,,Beige,,,,9,,,,,,,5,creation auto import otaries 13488,,,,,55,,,,Héroïne
20679,,,,28,,,Beige,,,,9,,,,,,,5,creation auto import otaries 13488,,,,,55,,,,Héroïne
20680,,,,31,,,Beige,,,,7,,,,,,,,creation auto import otaries 13095,,,,,58,,,,Héroïne
20681,,,,31,,,Beige,,,,7,,,,,,,,creation auto import otaries 13095,,,,,58,,,,Héroïne
20682,,,,1,,,Marron,,,,49,,,,,,,24,creation auto import otaries 13088,,,,,3,,,,Héroïne
20683,,,,1,,,Marron,,,,49,,,,,,,24,creation auto import otaries 13088,,,,,3,,,,Héroïne
20684,,,,22,,,Beige,,,,19,,,,,,,10,creation auto import otaries 12353,,,,,39,,,,Héroïne
20685,,,,22,,,Beige,,,,19,,,,,,,10,creation auto import otaries 12353,,,,,39,,,,Héroïne
20686,,,,32,,,Beige,,,,17,,,,,,,7,creation auto import otaries 11696,,,,,33,,,,Héroïne
20687,,,,32,,,Beige,,,,17,,,,,,,7,creation auto import otaries 11696,,,,,33,,,,Héroïne
20688,,,,29,,,Beige,,,,7,,,,,,,5,creation auto import otaries 11576,,,,,55,,,,Héroïne
20689,,,,29,,,Beige,,,,7,,,,,,,5,creation auto import otaries 11576,,,,,55,,,,Héroïne
20690,,,,25,,,Beige,,,,15,,,,,,,9,creation auto import otaries 10599,,,,,50,,,,Héroïne
20691,,,,25,,,Beige,,,,15,,,,,,,9,creation auto import otaries 10599,,,,,50,,,,Héroïne
20692,,,,30,,0,Beige,,0,,37,,,,,,,0,creation auto import otaries 10522,,,,,13,,,,Héroïne
20693,,,,30,,0,Beige,,0,,37,,,,,,,0,creation auto import otaries 10522,,,,,13,,,,Héroïne
20694,,,,25,,,Beige,,,,14,,,,,,,6,creation auto import otaries 15581,,,,,47,,,,Héroïne
20695,,,,25,,,Beige,,,,14,,,,,,,6,creation auto import otaries 15581,,,,,47,,,,Héroïne
20702,,,,25,,,Beige,,,,15,,,,,,,8,creation auto import otaries 14606,,,,,47,,,,Héroïne
20703,,,,25,,,Beige,,,,15,,,,,,,8,creation auto import otaries 14606,,,,,47,,,,Héroïne
20704,,,,29,,,Beige,,,,9,,,,,,,0,creation auto import otaries 13980,,,,,59,,,,Héroïne
20705,,,,29,,,Beige,,,,9,,,,,,,0,creation auto import otaries 13980,,,,,59,,,,Héroïne
20706,,,,29,,,Beige,,,,9,,,,,,,4,creation auto import otaries 13672,,,,,57,,,,Héroïne
20707,,,,29,,,Beige,,,,9,,,,,,,4,creation auto import otaries 13672,,,,,57,,,,Héroïne
20708,,,,29,,,Beige,,,,9,,,,,,,4,creation auto import otaries 13672,,,,,57,,,,Héroïne
20709,,,,29,,,Beige,,,,9,,,,,,,4,creation auto import otaries 13672,,,,,57,,,,Héroïne
20710,,,,29,,,Beige,,,,9,,,,,,,4,creation auto import otaries 13672,,,,,57,,,,Héroïne
20711,,,,29,,,Beige,,,,9,,,,,,,4,creation auto import otaries 13672,,,,,57,,,,Héroïne
20712,,,,29,,,Beige,,,,9,,,,,,,4,creation auto import otaries 13672,,,,,57,,,,Héroïne
20713,,,,29,,,Beige,,,,9,,,,,,,4,creation auto import otaries 13672,,,,,57,,,,Héroïne
20753,,,,32,,,Beige,,,,17,,,,,,,8,creation auto import otaries 13080,,,,,39,,,,Héroïne
20754,,,,32,,,Beige,,,,17,,,,,,,8,creation auto import otaries 13080,,,,,39,,,,Héroïne
20755,,,,32,,,Beige,,,,16,,,,,,,7,creation auto import otaries 13077,,,,,38,,,,Héroïne
20756,,,,32,,,Beige,,,,16,,,,,,,7,creation auto import otaries 13077,,,,,38,,,,Héroïne
20835,,,,27,,,Beige,,,,12,,,,,,,4,creation auto import otaries 17631,,,,,51,,,,Héroïne
20836,,,,27,,,Beige,,,,12,,,,,,,4,creation auto import otaries 17631,,,,,51,,,,Héroïne
20837,,,,28,,,Beige,,,,14,,,,,,,9,creation auto import otaries 17633,,,,,40,,,,Héroïne
20838,,,,28,,,Beige,,,,14,,,,,,,9,creation auto import otaries 17633,,,,,40,,,,Héroïne
20839,,,,29,,,Beige,,,,4,,,,,,,3,creation auto import otaries 17634,,,,,57,,,,Héroïne
20840,,,,29,,,Beige,,,,4,,,,,,,3,creation auto import otaries 17634,,,,,57,,,,Héroïne
20841,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 17486,,,,,50,,,,Héroïne
20842,,,,26,,,Beige,,,,12,,,,,,,5,creation auto import otaries 17486,,,,,50,,,,Héroïne
20845,,,,28,,,Beige,,,,6,,,,,,,0,creation auto import otaries 17735,,,,,58,,,,Héroïne
20846,,,,28,,,Beige,,,,6,,,,,,,0,creation auto import otaries 17735,,,,,58,,,,Héroïne
20848,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 17752,,,,,50,,,,Héroïne
20849,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 17752,,,,,50,,,,Héroïne
20850,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 17752,,,,,50,,,,Héroïne
20851,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 17752,,,,,50,,,,Héroïne
20852,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 17752,,,,,50,,,,Héroïne
20853,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 17752,,,,,50,,,,Héroïne
20854,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 17752,,,,,50,,,,Héroïne
20855,,,,27,,,Beige,,,,10,,,,,,,5,creation auto import otaries 17752,,,,,50,,,,Héroïne
20856,,,,,,,Beige,,,,56,,,,,,,21,creation auto import otaries 17755,,,,,,,,,Héroïne
20857,,,,,,,Beige,,,,56,,,,,,,21,creation auto import otaries 17755,,,,,,,,,Héroïne
20878,,,,25,,,Beige,,,,15,,,,,,,6,creation auto import otaries 17529,,,,,50,,,,Héroïne
20879,,,,25,,,Beige,,,,15,,,,,,,6,creation auto import otaries 17529,,,,,50,,,,Héroïne
20880,,,,25,,,Beige,,,,15,,,,,,,6,creation auto import otaries 17529,,,,,50,,,,Héroïne
20881,,,,25,,,Beige,,,,15,,,,,,,6,creation auto import otaries 17529,,,,,50,,,,Héroïne
20882,,,,25,,,Beige,,,,15,,,,,,,6,creation auto import otaries 17529,,,,,50,,,,Héroïne
20883,,,,25,,,Beige,,,,15,,,,,,,6,creation auto import otaries 17529,,,,,50,,,,Héroïne
20884,,,,28,,,Beige,,,,9,,,,,,,6,creation auto import otaries 17575,,,,,52,,,,Héroïne
20885,,,,28,,,Beige,,,,9,,,,,,,6,creation auto import otaries 17575,,,,,52,,,,Héroïne
20886,,,,30,,,Marron,,,,6,,,,,,,5,creation auto import otaries 17503,,,,,55,,,,Héroïne
20887,,,,30,,,Marron,,,,6,,,,,,,5,creation auto import otaries 17503,,,,,55,,,,Héroïne
20888,,,,29,,,Marron,,,,8,,,,,,,4,creation auto import otaries 17504,,,,,55,,,,Héroïne
20889,,,,29,,,Marron,,,,8,,,,,,,4,creation auto import otaries 17504,,,,,55,,,,Héroïne
20935,,,,3,,,Beige,,,0,46,,,,,,,27,creation auto import otaries 17559,,,,,3,,,,Héroïne
20936,,,,3,,,Beige,,,0,46,,,,,,,27,creation auto import otaries 17559,,,,,3,,,,Héroïne
20942,,,,27,,,Beige,,,,11,,,,,,,7,creation auto import otaries 17623,,,,,51,,,,Héroïne
20943,,,,27,,,Beige,,,,11,,,,,,,7,creation auto import otaries 17623,,,,,51,,,,Héroïne
20944,,,,27,,,Beige,,,,11,,,,,,,7,creation auto import otaries 17623,,,,,51,,,,Héroïne
20945,,,,27,,,Beige,,,,11,,,,,,,7,creation auto import otaries 17623,,,,,51,,,,Héroïne
20962,,,,27,,,Beige,,,,14,,,,,,,4,creation auto import otaries 17811,,,,,51,,,,Héroïne
20963,,,,27,,,Beige,,,,14,,,,,,,4,creation auto import otaries 17811,,,,,51,,,,Héroïne
20964,,,,27,,,Beige,,,,14,,,,,,,4,creation auto import otaries 17811,,,,,51,,,,Héroïne
20965,,,,27,,,Beige,,,,14,,,,,,,4,creation auto import otaries 17811,,,,,51,,,,Héroïne
20968,,,,31,,,Beige,,,,5,,,,,,,0,creation auto import otaries 17848,,,,,60,,,,Héroïne
20969,,,,31,,,Beige,,,,5,,,,,,,0,creation auto import otaries 17848,,,,,60,,,,Héroïne
20970,,,,27,,,Beige,,,0,8,,,,,,,8,creation auto import otaries 17820,,,,,52,,,,Héroïne
20971,,,,27,,,Beige,,,0,8,,,,,,,8,creation auto import otaries 17820,,,,,52,,,,Héroïne
21006,,,,9,,,Beige,,,0,43,,,,,,,20,creation auto import otaries 18045,,,,,17,,,,Héroïne
21007,,,,9,,,Beige,,,0,43,,,,,,,20,creation auto import otaries 18045,,,,,17,,,,Héroïne
21018,,,,25,,,Beige,,,,13,,,,,,,5,creation auto import otaries 18100,,,,,46,,,0,Héroïne
21019,,,,25,,,Beige,,,,13,,,,,,,5,creation auto import otaries 18100,,,,,46,,,0,Héroïne
21021,,,,27,,,Beige,,,,14,,,,,,,5,creation auto import otaries 18099,,,,,52,,,,Héroïne
21022,,,,27,,,Beige,,,,14,,,,,,,5,creation auto import otaries 18099,,,,,52,,,,Héroïne
21027,,,,28,,,Beige,,,,9,,,,,,,7,creation auto import otaries 18098,,,,,53,,,,Héroïne
21028,,,,28,,,Beige,,,,9,,,,,,,7,creation auto import otaries 18098,,,,,53,,,,Héroïne
21029,,,,28,,,Beige,,,,9,,,,,,,7,creation auto import otaries 18098,,,,,53,,,,Héroïne
21030,,,,28,,,Beige,,,,9,,,,,,,7,creation auto import otaries 18098,,,,,53,,,,Héroïne
21038,,,,9,,,Beige,,,0,43,,,,,,,20,creation auto import otaries 18045,,,,,17,,,,Héroïne
21039,,,,9,,,Beige,,,0,43,,,,,,,20,creation auto import otaries 18045,,,,,17,,,,Héroïne
21041,,,,9,,,Beige,,,0,43,,,,,,,20,creation auto import otaries 18045,,,,,17,,,,Héroïne
21042,,,,9,,,Beige,,,0,43,,,,,,,20,creation auto import otaries 18045,,,,,17,,,,Héroïne
21044,,,,9,,,Beige,,,0,43,,,,,,,20,creation auto import otaries 18045,,,,,17,,,,Héroïne
21045,,,,9,,,Beige,,,0,43,,,,,,,20,creation auto import otaries 18045,,,,,17,,,,Héroïne
21052,,,,,,,Beige,,,,66,,,,,,,16,creation auto import otaries 18220,,,,,,,,,Héroïne
21053,,,,,,,Beige,,,,66,,,,,,,16,creation auto import otaries 18220,,,,,,,,,Héroïne
21057,,,,34,,,Beige,,,,7,,,,,,,3,creation auto import otaries 18244,,,,,54,,,,Héroïne
21058,,,,34,,,Beige,,,,7,,,,,,,3,creation auto import otaries 18244,,,,,54,,,,Héroïne
21074,,,,32,,,Beige,,,,9,,,,,,,4,creation auto import otaries 18342,,,,,51,,,,Héroïne
21075,,,,32,,,Beige,,,,9,,,,,,,4,creation auto import otaries 18342,,,,,51,,,,Héroïne
21080,,,,21,,,Beige,,,,16,,,,,,,9,creation auto import otaries 18392,,,,,43,,,,Héroïne
21081,,,,21,,,Beige,,,,16,,,,,,,9,creation auto import otaries 18392,,,,,43,,,,Héroïne
21082,,,,10,,,Beige,,,,41,,,,,,,15,creation auto import otaries 18396,,,,,19,,,,Héroïne
21083,,,,10,,,Beige,,,,41,,,,,,,15,creation auto import otaries 18396,,,,,19,,,,Héroïne
21084,,,,24,,,Beige,,,,11,,,,,,,12,creation auto import otaries 18397,,,,,43,,,,Héroïne
21085,,,,24,,,Beige,,,,11,,,,,,,12,creation auto import otaries 18397,,,,,43,,,,Héroïne
21087,,,,20,,,Beige,,,,8,,,,,,,3,creation auto import otaries 18526,,,,,41,,,,Héroïne
21088,,,,20,,,Beige,,,,8,,,,,,,3,creation auto import otaries 18526,,,,,41,,,,Héroïne
21117,,,,,,,Beige,,,,65,,,,,,,16,creation auto import otaries 18554,,,,,,,,,Héroïne
21118,,,,,,,Beige,,,,65,,,,,,,16,creation auto import otaries 18554,,,,,,,,,Héroïne
21122,,,,8,,,Marron,,,,41,,,,,,,13,creation auto import otaries 18637,,,,,16,,,,Héroïne
21123,,,,8,,,Marron,,,,41,,,,,,,13,creation auto import otaries 18637,,,,,16,,,,Héroïne
21127,,,,29,,,Beige,,,,10,,,,,,,5,creation auto import otaries 18677,,,,,54,,,,Héroïne
21128,,,,29,,,Beige,,,,10,,,,,,,5,creation auto import otaries 18677,,,,,54,,,,Héroïne
21141,,,,32,,,Beige,,,,4,,,,,,,0,creation auto import otaries 18681,,,,,63,,,,Héroïne
21142,,,,32,,,Beige,,,,4,,,,,,,0,creation auto import otaries 18681,,,,,63,,,,Héroïne
21143,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 18741,,,,,55,,,,Héroïne
21144,,,,27,,,Beige,,,,11,,,,,,,6,creation auto import otaries 18741,,,,,55,,,,Héroïne
21165,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21166,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21167,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21168,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21169,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21170,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21171,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21172,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21173,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21174,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21175,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21176,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21177,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21178,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21179,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21180,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21181,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21182,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21183,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21184,,,,22,,,Beige,,,,19,,,,,,,7,creation auto import otaries 19003,,,,,45,,,,Héroïne
21187,,,,26,,,Beige,,,,8,,,,,,,8,creation auto import otaries 18981,,,,,53,,,,Héroïne
21188,,,,26,,,Beige,,,,8,,,,,,,8,creation auto import otaries 18981,,,,,53,,,,Héroïne
21189,,,,28,,,Marron,,,,7,,,,,,,4,creation auto import otaries 18967,,,,,57,,,,Héroïne
21190,,,,28,,,Marron,,,,7,,,,,,,4,creation auto import otaries 18967,,,,,57,,,,Héroïne
21212,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21213,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21215,,,,21,,,Beige,,0,,43,,,,,,,0,creation auto import otaries 19137,,,,,19,,,,Héroïne
21216,,,,21,,,Beige,,0,,43,,,,,,,0,creation auto import otaries 19137,,,,,19,,,,Héroïne
21219,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21220,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
21221,,,,33,,,Beige,,,,15,,,,,,,7,creation auto import otaries 19174,,,,,40,,,,Héroïne
