id,_3_4_methylene_dioxy_methylamphetamine,cafeine,cocaine,couleur,levamisole,lidocaine,n_methyl_tryptamine
17109,,0,80,Blanche,0,0,
17110,,0,80,Blanche,0,0,
17111,,0,78,Blanche,0,0,
17112,,0,51,Blanche,0,0,
17117,,0,69,Blanche,0,0,
17118,,0,72,Blanche,0,0,
17119,,0,72,Blanche,0,0,
17120,,0,72,Blanche,0,0,
17121,,0,72,Blanche,0,0,
17122,,0,72,Blanche,0,0,
17123,,0,72,Blanche,0,0,
17124,,0,72,Blanche,0,0,
17125,,0,67,Blanche,0,0,
17126,,5,37,Blanche,0,0,
17127,,5,37,Blanche,0,0,
17128,,5,37,Blanche,0,0,
17129,,5,37,Blanche,0,0,
17130,,5,37,Blanche,0,0,
17131,,5,37,Blanche,0,0,
17132,,0,63,Blanche,0,0,
17133,,0,63,Blanche,0,0,
17135,,21,25,Blanche,0,0,
17136,,0,84,Blanche,0,0,
17137,,0,84,Blanche,0,0,
17138,,0,82,Blanche,0,0,
17139,,0,85,Blanche,0,0,
17140,,0,70,Blanche,0,0,
17141,,0,70,Blanche,0,0,
17142,,0,70,Blanche,0,0,
17143,,0,70,Blanche,0,0,
17144,,0,70,Blanche,0,0,
17145,,0,70,Blanche,0,0,
17146,,0,80,Beige,0,0,
17147,,0,80,Beige,0,0,
17148,,0,80,Beige,0,0,
17149,,0,80,Beige,0,0,
17150,,5,37,Blanche,0,0,
17151,,0,68,Blanche,0,0,
17152,,0,68,Blanche,0,0,
17153,,0,68,Blanche,0,0,
17155,,0,85,Blanche,0,0,
17156,,0,85,Blanche,0,0,
17157,,0,71,Blanche,0,0,
17158,,0,71,Blanche,0,0,
17159,,0,85,Blanche,0,0,
17161,,0,71,Blanche,0,0,
17162,,0,71,Blanche,0,0,
17163,,0,94,Blanche,0,0,
17165,,0,89,Blanche,0,0,
17166,,0,89,Blanche,0,0,
17167,,0,89,Blanche,0,0,
17168,,0,89,Blanche,0,0,
17169,,0,89,Blanche,0,0,
17170,,0,89,Blanche,0,0,
17171,,0,89,Blanche,0,0,
17172,,0,89,Blanche,0,0,
17173,,0,89,Blanche,0,0,
17174,,0,89,Blanche,0,0,
17175,,0,89,Blanche,0,0,
17177,,0,88,Blanche,0,0,
17178,,0,88,Blanche,0,0,
17179,,0,88,Blanche,0,0,
17180,,0,88,Blanche,0,0,
17181,,0,88,Blanche,0,0,
17182,,25,66,Blanche,0,0,
17183,,0,83,Blanche,0,0,
17184,,0,71,Blanche,0,0,
17186,,0,92,Blanche,0,0,
17187,,6,77,Blanche,0,0,
17188,,6,77,Blanche,0,0,
17189,,0,75,Blanche,0,0,
17190,,0,83,Blanche,0,0,
17191,,0,78,Blanche,0,0,
17192,,0,84,Blanche,0,0,
17193,,0,68,Blanche,0,0,
17194,,0,80,Blanche,0,0,
17195,,0,25,Blanche,0,16,
17196,,0,67,Blanche,0,0,
17197,,0,78,Blanche,0,0,
17198,,0,78,Blanche,0,0,
17199,,0,88,Blanche,0,0,
17200,,0,64,Blanche,0,0,
17201,,0,93,Blanche,0,0,
17202,,0,77,Blanche,0,0,
17203,,0,36,Blanche,0,0,
17204,,0,79,Blanche,0,0,
17205,,0,82,Blanche,0,0,
17206,,0,87,Blanche,0,0,
17207,,15,68,Blanche,0,0,
17208,,0,71,Blanche,0,0,
17209,,0,86,Blanche,0,0,
17210,,0,76,Blanche,0,0,
17211,,0,93,Blanche,0,0,
17212,,0,92,Blanche,0,0,
17213,,0,90,Blanche,0,0,
17214,,0,75,Blanche,0,0,
17215,,0,68,Blanche,0,0,
17216,,0,68,Blanche,0,0,
17217,,0,68,Blanche,0,0,
17218,,0,68,Blanche,0,0,
17219,,0,68,Blanche,0,0,
17220,,0,68,Blanche,0,0,
17221,,0,68,Blanche,0,0,
17222,,0,74,Blanche,0,0,
17223,,0,80,Blanche,0,0,
17224,,0,78,Blanche,0,0,
17225,,0,88,Blanche,0,0,
17226,,0,92,Blanche,0,0,
17227,,3,52,Blanche,0,0,
17228,,0,79,Blanche,0,0,
17233,,0,94,Blanche,0,0,
17234,,0,94,Blanche,0,0,
17235,,0,94,Blanche,0,0,
17236,,0,94,Blanche,0,0,
17237,,0,94,Blanche,0,0,
17238,,0,94,Blanche,0,0,
17239,,0,94,Blanche,0,0,
17240,,0,94,Blanche,0,0,
17241,,0,94,Blanche,0,0,
17242,,0,94,Blanche,0,0,
17243,,0,94,Blanche,0,0,
17244,,0,94,Blanche,0,0,
17245,,0,94,Blanche,0,0,
17246,,0,94,Blanche,0,0,
17247,,0,94,Blanche,0,0,
17248,,0,94,Blanche,0,0,
17249,,0,94,Blanche,0,0,
17250,,0,94,Blanche,0,0,
17251,,0,94,Blanche,0,0,
17252,,0,94,Blanche,0,0,
17253,,0,94,Blanche,0,0,
17254,,0,94,Blanche,0,0,
17255,,0,94,Blanche,0,0,
17256,,0,94,Blanche,0,0,
17257,,0,94,Blanche,0,0,
17258,,0,94,Blanche,0,0,
17259,,0,94,Blanche,0,0,
17260,,0,94,Blanche,0,0,
17261,,0,94,Blanche,0,0,
17262,,0,94,Blanche,0,0,
17263,,0,94,Blanche,0,0,
17264,,0,94,Blanche,0,0,
17265,,0,94,Blanche,0,0,
17266,,0,94,Blanche,0,0,
17267,,0,94,Blanche,0,0,
17268,,0,94,Blanche,0,0,
17269,,0,94,Blanche,0,0,
17270,,0,94,Blanche,0,0,
17271,,0,94,Blanche,0,0,
17272,,0,94,Blanche,0,0,
17273,,0,100,Blanche,0,0,
17274,,0,83,Blanche,0,0,
17275,,0,78,Blanche,0,0,
17276,,0,98,Blanche,0,0,
17277,,0,88,Blanche,0,0,
17278,,0,83,Blanche,0,0,
17279,,0,98,Blanche,0,0,
17280,,0,97,Blanche,0,0,
17281,,0,80,Blanche,0,0,
17282,,0,84,Blanche,0,0,
17283,,0,91,Blanche,0,0,
17284,,0,88,Blanche,0,0,
17285,,0,85,Blanche,0,0,
17290,,0,83,Blanche,0,0,
17291,,0,83,Blanche,0,0,
17292,,0,83,Blanche,0,0,
17295,,0,44,Blanche,0,0,
17296,,0,71,Blanche,0,0,
17297,,0,97,Blanche,0,0,
17298,,0,84,Blanche,0,0,
17299,,0,90,Blanche,0,0,
17300,,0,95,Blanche,0,0,
17301,,0,95,Blanche,0,0,
17302,,0,91,Blanche,0,0,
17303,,9,75,Blanche,0,0,
17304,,0,72,Blanche,0,0,
17305,,0,92,Blanche,0,0,
17306,,0,79,Blanche,0,0,
17307,,0,77,Blanche,0,0,
17310,,0,88,Blanche,0,0,
17311,,0,81,Blanche,0,0,
17312,,0,81,Blanche,0,0,
17313,,6,60,Blanche,0,0,
17314,,0,39,Blanche,0,0,
17315,,8,74,Blanche,0,0,
17316,,0,85,Blanche,0,0,
17317,,0,22,Blanche,0,0,
17318,,0,22,Blanche,0,0,
17319,,0,22,Blanche,0,0,
17320,,0,72,Blanche,0,0,
17321,,0,82,Blanche,0,0,
17322,,0,91,Blanche,0,0,
17323,,0,79,Blanche,0,0,
17324,,0,79,Blanche,0,0,
17325,,0,86,Blanche,0,0,
17326,,0,91,Blanche,0,0,
17327,,0,82,Blanche,0,0,
17328,,0,76,Blanche,0,0,
17329,,27,45,Blanche,0,0,
17334,,0,79,Blanche,0,0,
17335,,0,86,Blanche,0,0,
17336,,0,80,Blanche,0,0,
17337,,0,81,Blanche,0,0,
17338,,0,95,Blanche,0,0,
17339,,0,95,Blanche,0,0,
17340,,0,87,Blanche,0,0,
17341,,0,38,Blanche,0,0,
17346,,0,68,Blanche,0,0,
17347,,0,70,Blanche,0,0,
17348,,0,79,Blanche,0,0,
17349,,0,82,Blanche,0,0,
17350,,0,70,Blanche,0,0,
17351,,0,68,Blanche,0,0,
17352,,0,80,Blanche,0,0,
17353,,0,69,Blanche,0,0,
17354,,0,37,Blanche,0,0,
17355,,0,84,Blanche,0,0,
17356,,0,58,Blanche,0,0,
17357,,0,68,Blanche,0,0,
17358,,0,51,Blanche,0,0,
17359,,12,19,Blanche,0,0,
17360,,0,72,Blanche,0,0,
17361,,0,94,Blanche,0,0,
17362,,0,44,Blanche,0,53,
17363,,0,78,Blanche,0,0,
17364,,0,76,Blanche,0,0,
17369,0,0,93,Blanche,0,0,0
17370,,0,71,Blanche,0,0,
17371,,0,81,Blanche,0,0,
17372,,0,69,Blanche,0,0,
17373,,0,59,Blanche,0,0,
17374,,0,59,Blanche,0,0,
17375,,0,59,Blanche,0,0,
17376,,0,59,Blanche,0,0,
17377,,0,59,Blanche,0,0,
17378,,0,59,Blanche,0,0,
17379,,0,59,Blanche,0,0,
17380,,0,59,Blanche,0,0,
17381,,0,59,Blanche,0,0,
17382,,0,59,Blanche,0,0,
17383,,0,59,Blanche,0,0,
17384,,0,59,Blanche,0,0,
17385,,0,59,Blanche,0,0,
17386,,0,59,Blanche,0,0,
17387,,0,59,Blanche,0,0,
17388,,0,59,Blanche,0,0,
17389,,0,59,Blanche,0,0,
17390,,0,59,Blanche,0,0,
17391,,0,73,Blanche,0,0,
17396,,0,89,Blanche,0,0,
17397,,0,43,Blanche,0,0,
17398,,0,16,Blanche,0,0,
17399,,0,56,Blanche,0,0,
17400,,0,76,Blanche,0,0,
17401,,0,75,Blanche,0,0,
17402,,0,66,Blanche,0,0,
17403,,0,68,Blanche,0,0,
17404,,0,71,Blanche,0,0,
17405,,0,79,Blanche,0,0,
17406,,0,63,Blanche,0,0,
17407,,0,63,Blanche,0,0,
17408,,0,63,Blanche,0,0,
17409,,0,63,Blanche,0,0,
17410,,0,63,Blanche,0,0,
17411,,0,63,Blanche,0,0,
17412,,0,63,Blanche,0,0,
17414,,0,71,Blanche,0,0,
17415,,0,71,Blanche,0,0,
17416,,0,73,Blanche,0,0,
17417,,0,72,Blanche,0,0,
17418,,0,70,Blanche,0,0,
17419,,0,68,Blanche,0,0,
17420,,0,71,Blanche,0,0,
17421,,0,62,Blanche,0,0,
17422,,0,80,Blanche,0,0,
17423,,0,64,,0,0,
17424,,0,81,Blanche,0,0,
17426,,0,76,Blanche,0,0,
17428,,0,86,Blanche,0,0,
17429,,0,74,Blanche,0,0,
17430,,0,81,Blanche,0,0,
17431,,0,73,Blanche,0,0,
17432,,0,70,Blanche,0,0,
17433,,0,65,Blanche,0,0,
17434,,4,72,Blanche,0,0,
17435,,0,83,Blanche,0,0,
17436,,0,85,Blanche,0,0,
17437,,0,70,Blanche,0,0,
17438,,0,83,Blanche,0,0,
17439,,4,72,Blanche,0,0,
17440,,0,73,Blanche,0,0,
17441,,11,70,Blanche,0,0,
17442,,0,80,Blanche,0,0,
17443,,0,70,Blanche,0,0,
17444,,0,71,Blanche,0,0,
17445,,0,79,Blanche,0,0,
17447,,0,71,Blanche,0,0,
17448,,0,72,Blanche,0,0,
17449,,0,65,,0,0,
17450,,0,65,Blanche,0,0,
17451,,0,76,Blanche,0,0,
17452,,0,78,Blanche,0,0,
17453,,7,77,Blanche,0,0,
17454,,0,83,Blanche,0,0,
17455,,0,87,Blanche,0,0,
17456,,0,81,Blanche,0,0,
17457,0,0,35,Blanche,0,37,
17458,,0,60,Blanche,0,0,
17459,,0,60,Blanche,0,0,
17460,,0,36,Blanche,0,0,
17461,,0,36,Blanche,0,0,
17462,,0,36,Blanche,0,0,
17463,,0,80,Blanche,0,0,
17464,,0,83,Blanche,0,0,
17465,,0,60,Blanche,0,0,
17466,,0,71,Blanche,0,0,
17467,,0,71,Blanche,0,0,
17468,,0,83,Blanche,0,0,
17469,,0,83,Blanche,0,0,
17470,,4,72,Blanche,0,0,
17471,,0,77,Blanche,0,0,
17472,,0,63,Blanche,0,0,
17473,,0,73,Blanche,0,0,
17474,,0,92,Blanche,0,0,
17475,,0,75,Blanche,0,0,
17476,,0,88,Blanche,0,0,
17477,,0,58,Blanche,0,0,
17482,,0,72,Blanche,0,0,
17483,,0,78,Blanche,0,0,
17484,,0,94,Blanche,0,0,
17485,,0,70,Blanche,0,0,
17486,,0,71,Blanche,0,0,
17487,,0,84,Blanche,0,0,
17488,,0,91,Blanche,0,0,
17489,,0,85,Jaune,0,0,
17490,,0,99,Blanche,0,0,
17491,,0,83,Blanche,0,0,
17492,,0,72,Blanche,0,0,
17493,,0,47,Blanche,0,0,
17494,,0,71,Blanche,0,0,
17495,,0,71,Blanche,0,0,
17496,,0,71,Blanche,0,0,
17497,,0,71,Blanche,0,0,
17498,,0,71,Blanche,0,0,
17499,,0,79,Blanche,0,0,
17500,,0,74,Blanche,0,0,
17501,,0,83,Blanche,0,0,
17502,,0,91,Blanche,0,0,
17503,,0,78,Blanche,0,0,
17504,,0,99,Blanche,0,0,
17505,,0,77,Blanche,0,0,
17506,,0,97,Blanche,0,0,
17515,,0,95,Blanche,0,0,
17516,,0,85,Blanche,0,0,
17517,,0,70,Blanche,0,0,
17518,,0,64,Blanche,0,0,
17519,,0,84,Blanche,0,0,
17520,,0,70,Blanche,0,0,
17525,,0,77,Blanche,0,0,
17526,,0,72,Blanche,0,0,
17527,,0,85,Blanche,0,0,
17528,,0,78,Blanche,0,0,
17529,,0,78,Blanche,0,0,
17530,,0,78,Blanche,0,0,
17531,,0,78,Blanche,0,0,
17532,,0,78,Blanche,0,0,
17533,,34,33,Blanche,0,0,
17534,,0,81,Blanche,0,0,
17536,,0,81,,0,0,
17537,,0,74,Blanche,0,0,
17538,,0,73,,0,0,
17539,,0,81,Blanche,0,0,
17540,,0,72,,0,0,
17541,,0,72,,0,0,
17542,,0,74,,0,0,
17543,,0,70,Blanche,0,0,
17544,,0,76,Blanche,0,0,
17545,,0,76,Blanche,0,0,
17546,,0,80,Blanche,0,0,
17547,,0,70,Blanche,0,0,
17548,,0,85,,0,0,
17549,,0,85,Blanche,0,0,
17550,,0,83,Blanche,0,0,
17551,,0,89,Blanche,0,0,
17552,,0,65,Blanche,0,0,
17553,,0,88,Blanche,0,0,
17554,,0,75,Blanche,0,0,
17555,,0,71,Blanche,0,0,
17556,,0,71,Blanche,0,0,
17557,,0,67,Blanche,0,0,
17558,,0,67,Blanche,0,0,
17561,,0,78,Blanche,0,9,
17562,,0,70,Blanche,0,0,
17563,,0,88,Blanche,0,0,
17564,,0,70,Blanche,0,0,
17565,,0,82,Blanche,0,0,
17566,,0,82,Blanche,0,0,
17567,,0,86,Blanche,0,0,
17568,,0,86,Blanche,0,0,
17569,,0,86,Blanche,0,0,
17570,,0,86,Blanche,0,0,
17571,,0,86,Blanche,0,0,
17572,,0,86,Blanche,0,0,
17573,,0,86,Blanche,0,0,
17574,,0,82,Blanche,0,0,
17579,,0,55,Blanche,0,0,
17580,,0,80,Blanche,0,0,
17581,,0,67,Blanche,0,0,
17582,,0,78,Blanche,0,0,
17583,,0,72,Blanche,0,0,
17584,,0,86,Blanche,0,0,
17585,,0,72,Blanche,0,0,
17586,,0,72,Blanche,0,0,
17587,,0,78,Blanche,0,0,
17588,,0,78,Blanche,0,0,
17589,,0,77,Blanche,0,0,
17590,,0,70,Blanche,0,0,
17591,,0,74,Blanche,0,0,
17592,,0,74,Blanche,0,0,
17593,,0,99,Blanche,0,0,
17594,,0,74,Blanche,0,0,
17595,,0,64,Blanche,0,0,
17596,,0,90,Blanche,0,0,
17597,,0,63,Blanche,0,0,
17598,,0,79,Blanche,0,0,
17599,,0,67,Blanche,0,0,
17600,,0,67,Blanche,0,0,
17601,,0,67,Blanche,0,0,
17602,,0,67,Blanche,0,0,
17603,,0,86,Blanche,0,0,
17604,,0,48,Blanche,0,0,
17606,,0,64,Blanche,0,0,
17607,,0,65,Blanche,0,0,
17608,,0,69,Blanche,0,0,
17609,,0,69,Blanche,0,0,
17610,,0,73,Blanche,0,0,
17611,,0,80,Blanche,0,0,
17612,,0,64,Blanche,0,0,
17613,,0,69,Blanche,0,0,
17614,,0,51,Blanche,0,14,
17615,,0,71,Blanche,0,0,
17616,,0,71,Blanche,0,0,
17617,,0,71,Blanche,0,0,
17618,,0,71,Blanche,0,0,
17619,,0,71,Blanche,0,0,
17620,,0,85,Blanche,0,0,
17621,,0,66,Blanche,0,0,
17622,,0,60,Blanche,0,0,
17623,,0,68,Blanche,0,0,
17624,,0,76,Blanche,0,0,
17625,,0,65,Blanche,0,0,
17626,,0,81,Blanche,0,0,
17627,,0,81,Blanche,0,0,
17628,,0,81,Blanche,0,0,
17629,,0,81,Blanche,0,0,
17630,,0,81,Blanche,0,0,
17631,,0,81,Blanche,0,0,
17632,,0,81,Blanche,0,0,
17636,,0,75,Blanche,0,0,
17637,,0,85,Blanche,0,0,
17638,,0,70,Blanche,0,0,
17639,,0,63,Blanche,0,0,
17640,,5,62,Blanche,0,0,
17641,,0,67,Blanche,0,0,
17642,,0,70,Blanche,0,0,
17643,,0,33,Blanche,0,0,
17644,,0,84,Blanche,0,0,
17645,,0,70,Blanche,0,0,
17646,,14,60,Blanche,0,0,
17647,,0,33,Blanche,0,0,
17652,,3,58,Blanche,0,0,
17653,,3,58,Blanche,0,0,
17654,,3,58,Blanche,0,0,
17655,,3,58,Blanche,0,0,
17656,,3,58,Blanche,0,0,
17657,,3,58,Blanche,0,0,
17658,,3,58,Blanche,0,0,
17659,,0,85,Blanche,0,0,
17660,,0,68,Blanche,0,0,
17661,,0,65,Blanche,0,0,
17662,,0,88,Blanche,0,0,
17663,,0,66,Blanche,0,0,
17668,,0,87,Blanche,0,0,
17669,,0,89,Blanche,0,0,
17674,,0,75,Blanche,0,0,
17675,,0,71,Blanche,0,0,
17676,,5,53,Blanche,0,0,
17677,,0,85,Blanche,0,0,
17678,,0,82,Blanche,0,0,
17679,,5,59,Blanche,0,0,
17680,,0,83,Blanche,0,0,
17681,,0,85,Blanche,0,0,
17682,,0,88,Blanche,0,0,
17683,,0,88,Blanche,0,0,
17684,,0,35,Blanche,0,15,
17685,,0,65,Blanche,0,0,
17690,,0,68,Blanche,0,0,
17691,,0,65,Blanche,0,0,
17692,,0,71,Blanche,0,0,
17693,,0,64,Blanche,0,0,
17694,,0,89,Blanche,0,0,
17695,,0,83,Blanche,0,0,
17696,,0,79,Blanche,0,0,
17697,,0,90,Blanche,0,0,
17698,,0,88,Blanche,0,0,
17699,,0,51,Blanche,0,0,
17700,,0,70,Blanche,0,0,
17701,,0,29,Blanche,0,0,
17702,,0,39,Blanche,0,0,
17711,,0,79,Blanche,0,0,
17712,,0,84,Blanche,0,0,
17713,,0,84,Blanche,0,0,
17714,,0,71,Blanche,0,0,
17715,,0,76,Blanche,0,0,
17716,,0,90,Blanche,0,0,
17717,,0,83,Blanche,0,0,
17718,,0,92,Blanche,0,0,
17719,,0,74,Blanche,0,0,
17720,,0,73,Blanche,0,0,
17721,,0,74,Blanche,0,0,
17722,,0,78,Blanche,0,0,
17723,,0,71,Blanche,0,0,
17724,,0,65,Blanche,0,0,
17725,,0,88,Blanche,0,0,
17726,,0,88,Blanche,0,0,
17727,,0,88,Blanche,0,0,
17728,,0,88,Blanche,0,0,
17729,,0,88,Blanche,0,0,
17730,,0,88,Blanche,0,0,
17731,,0,88,Blanche,0,0,
17732,,0,88,Blanche,0,0,
17733,,0,88,Blanche,0,0,
17734,,0,88,Blanche,0,0,
17735,,0,88,Blanche,0,0,
17736,,0,88,Blanche,0,0,
17737,,0,88,Blanche,0,0,
17738,,0,88,Blanche,0,0,
17741,,0,80,Blanche,0,0,
17742,,0,75,Blanche,0,0,
17743,,0,86,Blanche,0,0,
17744,,0,67,Blanche,0,0,
17745,,0,71,Blanche,0,0,
17746,,0,72,Blanche,0,0,
17747,,0,70,Blanche,0,0,
17748,,9,72,Blanche,0,0,
17749,,0,66,Blanche,0,0,
17750,,0,68,Blanche,0,0,
17751,,0,70,Blanche,0,0,
17752,,0,54,Blanche,0,0,
17753,,0,85,Blanche,0,0,
17756,,0,78,Blanche,0,0,
17757,,0,78,Blanche,0,0,
17758,,0,77,Blanche,0,0,
17759,,0,72,Blanche,0,0,
17760,,0,71,Blanche,0,0,
17761,,0,90,Blanche,0,0,
17762,,0,78,Blanche,0,0,
17763,,0,93,Blanche,0,0,
17764,,0,46,Blanche,0,0,
17768,,7,73,Blanche,0,0,
17769,,0,84,Blanche,0,0,
17770,,0,82,Blanche,0,0,
17771,,0,53,Blanche,0,0,
17772,,0,71,Blanche,0,0,
17773,,0,71,Blanche,0,0,
17774,,0,73,Blanche,0,0,
17775,,0,83,Blanche,0,0,
17776,,3,81,Blanche,0,0,
17777,,0,70,Blanche,0,0,
17778,,8,66,Blanche,0,0,
17779,,0,64,Blanche,0,0,
17780,,0,73,Blanche,0,0,
17781,,0,88,Blanche,0,0,
17782,,0,88,Blanche,0,0,
17783,,0,83,Blanche,0,0,
17784,,0,72,Blanche,0,7,
17785,,0,82,Blanche,0,0,
17788,,0,75,Blanche,0,0,
17791,,0,71,Blanche,0,0,
17792,,0,92,Blanche,0,0,
17793,,0,93,Blanche,0,0,
17794,,0,74,Blanche,0,0,
17795,,0,62,Blanche,0,0,
17796,,0,62,Blanche,0,0,
17797,,0,91,Blanche,0,0,
17798,,0,69,Blanche,0,0,
17799,,0,76,Blanche,0,0,
17802,,0,90,Blanche,0,0,
17803,,0,68,Blanche,0,0,
17804,,0,65,Blanche,0,0,
17805,,0,52,Blanche,0,0,
17806,,0,73,Blanche,0,0,
17807,,0,71,Blanche,0,0,
17808,,0,61,Blanche,0,0,
17809,,6,64,Blanche,0,0,
17810,,0,67,Blanche,0,0,
17811,,6,61,Blanche,0,0,
17812,,6,61,Blanche,0,0,
17813,,6,61,Blanche,0,0,
17814,,6,61,Blanche,0,0,
17815,,6,61,Blanche,0,0,
17816,,6,61,Blanche,0,0,
17817,,6,61,Blanche,0,0,
17818,,6,61,Blanche,0,0,
17819,,6,61,Blanche,0,0,
17820,,6,61,Blanche,0,0,
17821,,6,61,Blanche,0,0,
17822,,6,61,Blanche,0,0,
17832,,0,85,Blanche,0,0,
17833,,0,85,Blanche,0,0,
17834,,0,84,Blanche,0,0,
17835,,0,65,Blanche,0,0,
17836,,0,72,Blanche,0,0,
17837,,0,66,Blanche,0,0,
17838,,0,84,Blanche,0,0,
17839,,0,63,Blanche,0,0,
17847,,0,69,Blanche,0,0,
17848,,0,77,Blanche,0,0,
17849,,0,41,Blanche,0,0,
17850,,0,71,Blanche,0,0,
17851,,0,74,Blanche,0,0,
17852,,0,73,Blanche,0,0,
17853,,0,85,Blanche,0,0,
17854,,0,89,Blanche,0,0,
17855,,0,69,Blanche,0,0,
17856,,0,72,Blanche,0,0,
17857,,7,66,Blanche,0,0,
17858,,7,66,Blanche,0,0,
17859,,7,66,Blanche,0,0,
17860,,7,66,Blanche,0,0,
17861,,7,66,Blanche,0,0,
17864,,0,71,Blanche,0,0,
17865,,0,80,Blanche,0,0,
17866,,0,67,,0,0,
17867,,0,68,Blanche,0,0,
17868,,0,55,Blanche,0,0,
17869,,0,73,Blanche,0,0,
17870,,0,73,Blanche,0,0,
17871,,0,73,Blanche,0,0,
17872,,0,73,Blanche,0,0,
17873,,0,73,Blanche,0,0,
17874,,0,74,Blanche,0,0,
17875,,0,66,Blanche,0,0,
17876,,0,78,Blanche,0,0,
17877,,0,71,Blanche,0,0,
17878,,0,84,Blanche,0,0,
17879,,0,90,Blanche,0,0,
17880,,0,82,Blanche,0,0,
17884,,0,71,Blanche,0,0,
17885,,8,62,Blanche,0,0,
17886,,0,84,Blanche,0,0,
17887,,0,90,Blanche,0,0,
17888,,0,70,Blanche,0,0,
17889,,0,86,Blanche,0,0,
17890,,0,70,Blanche,0,0,
17891,,0,81,Blanche,0,0,
17893,,0,91,Blanche,0,0,
17894,,0,68,Blanche,0,0,
17895,,0,76,Blanche,0,0,
17896,,0,82,Blanche,0,0,
17904,,0,75,Blanche,0,0,
17905,,0,77,Blanche,0,0,
17906,,0,67,Blanche,0,0,
17907,,0,73,Blanche,0,0,
17908,,0,85,Blanche,0,0,
17909,,0,77,Blanche,0,0,
17910,,0,81,Blanche,0,0,
17911,,0,70,Blanche,0,0,
17912,,0,73,Blanche,0,0,
17915,,9,72,Blanche,0,0,
17916,,0,53,Blanche,0,0,
17917,,0,27,Blanche,0,0,
17918,,17,43,Blanche,0,0,
17919,,0,91,Blanche,0,0,
17920,,0,75,Blanche,0,0,
17921,,0,75,Blanche,0,0,
17922,,0,74,Blanche,0,0,
17923,,0,68,Blanche,0,0,
17924,,0,69,Blanche,0,0,
17925,,0,66,Blanche,0,0,
17926,,0,69,Blanche,0,0,
17927,,16,66,Blanche,0,0,
17928,,0,69,Blanche,0,0,
17929,,0,88,Blanche,0,0,
17930,,0,77,Blanche,0,0,
17931,,0,80,Blanche,0,0,
17932,,0,78,Blanche,0,0,
17933,,0,37,Blanche,0,5,
17934,,0,39,Blanche,0,0,
17959,,0,68,Blanche,0,0,
17960,,0,79,Blanche,0,0,
17961,,0,92,Blanche,0,0,
17962,,0,68,Blanche,0,0,
17963,,0,68,Blanche,0,0,
17964,,0,68,Blanche,0,0,
17965,,0,68,Blanche,0,0,
17966,,0,68,Blanche,0,0,
17967,,0,86,Blanche,0,0,
17968,,0,66,Blanche,0,0,
17969,,0,66,Blanche,0,0,
17970,,0,30,Blanche,0,29,
17971,,0,38,Blanche,0,0,
17980,,0,68,Blanche,0,0,
17981,,0,54,Blanche,0,0,
17982,,9,69,Blanche,0,0,
17983,,4,66,Blanche,0,0,
17984,,0,68,Blanche,0,0,
17985,,0,72,Blanche,0,0,
17986,,8,61,Blanche,0,0,
17987,,0,69,Blanche,0,0,
17989,,0,63,,0,0,
17990,,0,72,Blanche,0,0,
17992,,0,66,Blanche,0,0,
17993,,7,62,Blanche,0,0,
17994,,7,62,Blanche,0,0,
17995,,0,61,Blanche,0,0,
17996,,0,74,Blanche,0,0,
17997,,0,68,Blanche,0,0,
17998,,0,65,Blanche,0,0,
17999,,0,71,Blanche,0,0,
18000,,0,81,Blanche,0,0,
18001,,0,66,Blanche,0,0,
18002,,0,70,Blanche,0,0,
18003,,7,69,Blanche,0,0,
18004,,0,77,Blanche,0,0,
18005,,0,69,Blanche,0,0,
18006,,0,76,Blanche,0,0,
18007,,0,76,Blanche,0,0,
18008,,0,76,Blanche,0,0,
18009,,0,85,Blanche,0,0,
18010,,5,66,Blanche,0,0,
18011,,0,73,Blanche,0,0,
18016,,0,64,Blanche,0,0,
18017,,3,54,Blanche,0,0,
18018,,0,94,Blanche,0,0,
18019,,0,93,Blanche,0,0,
18020,,0,92,Blanche,0,0,
18021,,0,72,Blanche,0,0,
18022,,0,69,Blanche,0,0,
18023,,0,64,Blanche,0,0,
18024,,0,70,Blanche,0,0,
18025,,0,66,Blanche,0,0,
18026,,0,55,Blanche,0,0,
18027,,0,41,Blanche,0,0,
18028,,6,84,Blanche,0,0,
18029,,0,97,Blanche,0,0,
18030,,0,78,Blanche,0,0,
18031,,0,71,Blanche,0,0,
18032,,0,92,Blanche,0,0,
18033,,0,76,Blanche,0,0,
18034,,0,71,Blanche,0,0,
18035,,0,64,Blanche,0,0,
18036,,0,71,Blanche,0,0,
18037,,0,73,Blanche,0,0,
18038,,0,73,Blanche,0,0,
18039,,0,73,Blanche,0,0,
18040,,0,83,Blanche,0,0,
18041,,0,77,Blanche,0,0,
18046,,0,77,Blanche,0,0,
18047,,0,77,Blanche,0,0,
18048,,0,64,Blanche,0,0,
18049,,0,66,Blanche,0,0,
18053,,9,74,Blanche,0,0,
18054,,4,65,Blanche,0,0,
18055,,0,70,Blanche,0,0,
18056,,0,70,Blanche,0,0,
18057,,0,65,Blanche,0,0,
18058,,0,61,Blanche,0,0,
18059,,0,67,Blanche,0,0,
18060,,0,74,Blanche,0,0,
18061,,0,88,Blanche,0,0,
18062,,0,72,Blanche,0,0,
18068,,0,57,Blanche,0,0,
18069,,11,49,Blanche,0,0,
18070,,8,60,Blanche,0,0,
18071,,4,57,Blanche,0,0,
