id,abime,cannabidiol,cannabinol,couleur,delta9_tetrahydrocannabinol,epaisseur,etiquette,hauteur,largeur,longueur,masse,presentation,taux_cbd,taux_cbn,visqueux
9481,False,0,0,,33.1,20,True,0,0,47,0,Ovule,1.8,1.2,False
9482,False,0,0,,29.2,0,False,0,0,0,0,Morceaux,1.8,1.2,False
9483,False,0,0,,29.2,0,False,0,0,0,0,Morceaux,1.8,1.2,False
9484,False,0,0,,29.2,0,False,0,0,0,0,Morceaux,1.8,1.2,False
9489,False,0,0,,0,0,False,0,0,0,0,Morceaux,0,0,False
9490,False,0,0,,0,0,False,0,0,0,0,Morceaux,0,0,False
9491,False,0,0,,0,0,False,0,0,0,0,Morceaux,0,0,False
9492,False,0,0,,0,0,False,0,0,0,0,Morceaux,0,0,False
9493,False,0,0,,0,0,False,0,0,0,0,Morceaux,16,0,False
9494,False,0,0,,1.7,0,False,0,0,0,0,Morceaux,14,0,False
9495,False,0,0,,1.7,0,False,0,0,0,0,Morceaux,14,0,False
9496,False,0,0,,1.7,0,False,0,0,0,0,Morceaux,14,0,False
9497,False,0,0,,1.7,0,False,0,0,0,0,Morceaux,14,0,False
9501,False,0,0,,0.6,0,False,0,0,0,0,Sommités,11,0,False
9502,False,0,0,,0.6,0,False,0,0,0,0,Sommités,11,0,False
9503,False,0,0,,0.6,0,False,0,0,0,0,Sommités,11,0,False
9504,False,0,0,,0.6,0,False,0,0,0,0,Sommités,11,0,False
9505,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9506,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9507,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9508,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9509,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9510,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9511,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9512,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9513,False,0,0,,10,0,False,0,0,0,0,Plantes,0,0,False
9514,False,0,0,,0.7,0,False,0,0,0,0,Sommités,14,0,False
9515,False,0,0,,0.7,0,False,0,0,0,0,Sommités,14,0,False
9516,False,0,0,,0.7,0,False,0,0,0,0,Sommités,14,0,False
9518,False,0,0,,0.7,0,False,0,0,0,0,Sommités,11,0,False
9519,False,0,0,,0.7,0,False,0,0,0,0,Sommités,11,0,False
9523,False,0,0,,6.7,0,False,0,0,0,0,Sommités,0,0,False
9524,False,0,0,,33.9,0,False,0,0,0,0,Morceaux,1.9,0,False
9526,False,0,0,,0.8,0,False,0,0,0,0,Sommités,18,0,False
9527,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12,0,False
9528,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12,0,False
9529,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12,0,False
9530,False,0,0,,0.4,0,False,0,0,0,0,Sommités,9,0,False
9531,False,0,0,,0.4,0,False,0,0,0,0,Sommités,9,0,False
9532,False,0,0,,0.4,0,False,0,0,0,0,Sommités,9,0,False
9533,False,0,0,,0.4,0,False,0,0,0,0,Sommités,9,0,False
9534,False,0,0,,0.7,0,False,0,0,0,0,Sommités,15,0,False
9535,False,0,0,,0.7,0,False,0,0,0,0,Sommités,15,0,False
9536,False,0,0,,0.7,0,False,0,0,0,0,Sommités,13,0,False
9537,False,0,0,,0.7,0,False,0,0,0,0,Sommités,13,0,False
9538,False,0,0,,0.7,0,False,0,0,0,0,Sommités,13,0,False
9539,False,0,0,,0.7,0,False,0,0,0,0,Sommités,13,0,False
9540,False,0,0,,0.8,0,False,0,0,0,0,Sommités,20,0,False
9541,False,0,0,,0.7,0,False,0,0,0,0,Sommités,8,0,False
9542,False,0,0,,0,0,True,0,0,0,0,Morceaux,0,0,False
9543,False,0,0,,0,0,True,0,0,0,0,Morceaux,0,0,False
9544,False,0,0,,0,0,True,0,0,0,0,Morceaux,0,0,False
9545,False,0,0,,0,0,True,0,0,0,0,Morceaux,0,0,False
9546,False,0,0,,0,0,True,0,0,0,0,Morceaux,0,0,False
9547,False,0,0,,0.5,0,False,0,0,0,0,Sommités,9,0,False
9548,False,0,0,,0.8,0,False,0,0,0,0,Sommités,15,0,False
9549,False,0,0,,0.7,0,False,0,0,0,0,Sommités,14,0,False
9550,False,0,0,,0.9,0,False,0,0,0,0,Sommités,17,0,False
9551,False,0,0,,0.8,0,False,0,0,0,0,Sommités,8,0,False
9552,False,0,0,,0.6,0,False,0,0,0,0,Sommités,10,0,False
9553,False,0,0,,0.7,0,False,0,0,0,0,Sommités,11,0,False
9554,False,0,0,,0.7,0,False,0,0,0,0,Sommités,11,0,False
9555,False,0,0,,0.7,0,False,0,0,0,0,Sommités,11,0,False
9556,False,0,0,,0.7,0,False,0,0,0,0,Sommités,11,0,False
9557,False,0,0,,0.6,0,False,0,0,0,0,Sommités,12,0,False
9558,False,0,0,,0.6,0,False,0,0,0,0,Sommités,11,0,False
9559,False,0,0,,16.4,0,False,0,0,0,0,Débris végétaux,0,0.3,False
9560,False,0,0,,12.5,0,False,0,0,0,0,Débris végétaux,0,0.3,False
9561,False,0,0,,12.5,0,False,0,0,0,0,Débris végétaux,0,0.3,False
9562,False,0,0,,8.4,0,False,0,0,0,0,Morceaux,2.1,0.8,False
9568,False,0,0,,27.2,29,True,0,50,0,47.9,Plaquette,2.4,1.3,False
9569,False,0,0,,11.6,0,False,0,0,0,0,Débris végétaux,0,0,False
9571,False,0,0,,27,25,True,0,49,0,46,Plaquette,1.7,0,False
9584,False,0,0,,30.6,30,True,0,61,99,100.3,Plaquette,1.8,0,False
9585,False,0,0,,30.2,22,True,0,64,95,99.5,Plaquette,1.5,0,False
9586,False,0,0,,13.1,0,False,0,0,0,0,Sommités,0,0,False
9587,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,2,0,False
9588,False,0,0,,0,0,False,0,0,0,0,Sommités,3,0,False
9624,False,0,0,,31,23,True,0,53,94.6,98.5,Plaquette,1.2,1,False
9625,False,0,0,,37,19.8,True,0,56.5,100.3,94.9,Plaquette,1.2,0.8,False
9626,False,0,0,,34,0,False,0,0,0,0,Morceaux,1.3,1.2,False
9627,False,0,0,,34,0,False,0,0,0,0,Morceaux,1.3,1.2,False
9628,False,0,0,,34,26.2,True,0,53.6,79,98,Plaquette,1.2,1,False
9629,False,0,0,,34,26.2,True,0,53.6,79,98,Plaquette,1.2,1,False
9630,False,0,0,,32,0,False,0,0,0,0,Morceaux,1.3,2.9,False
9631,False,0,0,,34,0,False,0,0,0,0,Morceaux,1.2,2,False
9632,False,0,0,,36,0,True,0,0,0,0,Morceaux,1.2,1,False
9633,False,0,0,,33,0,False,0,0,0,0,Morceaux,1.2,1,False
9634,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
9635,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9636,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9637,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9638,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9639,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9640,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9641,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9642,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9643,False,0,0,,9,0,False,0,0,0,0,Sommités,0,0,False
9644,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
9645,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
9646,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
9647,False,0,0,,12,0,False,0,0,0,0,Sommités,0,0,False
9648,False,0,0,,17.5,0,False,0,0,0,0,Sommités,0,0,False
9649,False,0,0,,17.5,0,False,0,0,0,0,Sommités,0,0,False
9650,False,0,0,,21,0,False,0,0,0,0,Sommités,0,0,False
9651,False,0,0,,21,0,False,0,0,0,0,Sommités,0,0,False
9652,False,0,0,,21,0,False,0,0,0,0,Sommités,0,0,False
9653,False,0,0,,21,0,False,0,0,0,0,Sommités,0,0,False
9655,False,0,0,,16.5,0,False,0,0,0,0,Sommités,0,0,False
9656,False,0,0,,13.2,0,False,0,0,0,0,Sommités,0,0,False
9657,False,0,0,,39,0,False,0,0,0,0,Morceaux,0,0,False
9658,False,0,0,,39.2,0,False,0,0,0,0,Morceaux,0,0,False
9659,False,0,0,,14.3,0,False,0,0,0,0,Sommités,0,0,False
9660,False,0,0,,33.4,0,False,0,0,0,0,Morceaux,1.8,2,False
9662,False,0,0,,38.8,0,False,0,0,0,0,Morceaux,0,0,False
9663,False,0,0,,45.4,17,True,0,0,48,0,Ovule,0,0,False
9665,False,0,0,,14.3,0,False,0,0,0,0,Débris végétaux,0,0,False
9666,False,0,0,,13.6,0,False,0,0,0,0,Sommités,0,0,False
9667,False,0,0,,46.2,18,False,0,57,99,95.2,Plaquette,1.1,0,False
9668,False,0,0,,33.8,0,False,0,0,0,0,Morceaux,1.8,1.4,False
9669,False,0,0,,13.6,0,False,0,0,0,0,Sommités,0,0,False
9670,False,0,0,,18.3,0,False,0,0,0,0,Sommités,0,0,False
9679,False,0,0,,39,0,False,0,0,0,0,Morceaux,0,0,False
9680,False,0,0,,39,0,False,0,0,0,0,Morceaux,0,0,False
9682,False,0,0,,11,0,False,0,0,0,0,Sommités,0,0,False
9683,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
9695,False,0,0,,14,0,False,0,0,0,0,Sommités,0,2,False
9696,False,0,0,,18,0,False,0,0,0,0,Morceaux,1,4,False
9699,False,0,0,,14.2,0,False,0,0,0,0,Sommités,0,0,False
9700,False,0,0,,14.2,0,False,0,0,0,0,Sommités,0,0,False
9701,False,0,0,,14.2,0,False,0,0,0,0,Sommités,0,0,False
9702,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
9703,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
9704,False,0,0,,33.4,23,True,0,61,102,98.1,Plaquette,1.4,0,False
9705,False,0,0,,33.4,23,True,0,61,102,98.1,Plaquette,1.4,0,False
9706,False,0,0,,33.4,23,True,0,61,102,98.1,Plaquette,1.4,0,False
9707,False,0,0,,0.6,0,True,0,0,0,0,Morceaux,19,0.1,False
9708,False,0,0,,46,0,False,0,0,0,0,Morceaux,0.6,0.5,False
9709,False,0,0,,43,0,False,0,0,0,0,Morceaux,0.8,0.8,False
9710,False,0,0,,27,0,False,0,0,0,0,Morceaux,0.5,0.8,False
9711,False,0,0,,12.5,0,False,0,0,0,0,Sommités,0,0,False
9712,False,0,0,,12.5,0,False,0,0,0,0,Sommités,0,0,False
9713,False,0,0,,18,0,False,0,0,0,0,Sommités,0,0,False
9716,False,0,0,,28,29,True,0,50,95,97.2,Plaquette,1.8,1.3,False
9717,False,0,0,,27.1,28,True,0,50,92,96,Plaquette,1.8,1.3,False
9718,False,0,0,,28.4,24,True,0,52,94,95.8,Plaquette,1.8,1.2,False
9719,False,0,0,,27.5,27,True,0,51,91,94.1,Plaquette,1.7,1.4,False
9720,False,0,0,,20.8,27,True,0,52,89,94.1,Plaquette,3,3.8,False
9721,False,0,0,,16.4,18,True,0,64,93,93.5,Plaquette,3.3,5.1,False
9725,False,0,0,,19,0,False,0,0,0,0,Morceaux,2.6,1,False
9726,False,0,0,,35,0,False,0,0,0,0,Morceaux,1.2,0.8,False
9727,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
9728,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
9729,False,0,0,,38.1,19,True,0,56,110,95.6,Plaquette,0.9,1.1,False
9730,False,0,0,,34.1,23,True,0,55,109,97.5,Plaquette,1.7,1,False
9731,False,0,0,,27.4,23,True,0,59,97,97.9,Plaquette,1.8,1.4,False
9732,False,0,0,,31.8,25,True,0,56,88,96.6,Plaquette,2.1,0.9,False
9733,False,0,0,,35.8,24,True,0,58,97,97.6,Plaquette,1.4,0.8,False
9734,False,0,0,,38.4,21,True,0,47,95,94.6,Plaquette,1.1,0.9,False
9735,False,0,0,,17,27,True,0,49,97,98.3,Plaquette,1.9,2.9,False
9736,False,0,0,,26,29,True,0,51,99,98.7,Plaquette,1.2,2.5,False
9737,False,0,0,,16.6,0,False,0,0,0,0,Sommités,0,0,False
9738,False,0,0,,17.3,0,False,0,0,0,0,Sommités,0,0,False
9739,False,0,0,,20.9,0,False,0,0,0,0,Sommités,0,0,False
9740,False,0,0,,13.7,0,False,0,0,0,0,Sommités,0,0,False
9741,False,0,0,,29,0,False,0,0,0,0,Morceaux,1,0,False
9742,False,0,0,,38,0,False,0,0,0,0,Morceaux,0,0,False
9743,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
9749,False,0,0,,32,0,False,0,0,0,0,Morceaux,1,0,False
9750,False,0,0,,26.7,26,True,0,48,90,98.9,Plaquette,1.4,0.8,False
9751,False,0,0,,36,22,True,0,58,103,97.4,Plaquette,0.6,1.4,False
9752,False,0,0,,31.1,21,False,0,55,116,97.7,Plaquette,1.6,0.9,False
9753,False,0,0,,32.4,27,True,0,48,91,96.4,Plaquette,2.2,1.4,False
9754,False,0,0,,29.3,21,True,0,54,102,98,Plaquette,1.2,0.9,False
9757,False,0,0,,30,0,False,0,0,0,0,Morceaux,1.7,1.2,False
9758,False,0,0,,24.7,0,False,0,0,0,0,Morceaux,1.8,1.4,False
9759,False,0,0,,25.4,0,False,0,0,0,0,Morceaux,1.9,1.5,False
9761,False,0,0,,13.9,0,False,0,0,0,0,Sommités,0,0,False
9762,False,0,0,,31.3,0,False,0,0,0,0,Morceaux,0,6.2,False
9763,False,0,0,,5.3,0,False,0,0,0,0,Morceaux,9,3.7,False
9764,False,0,0,,12.6,0,False,0,0,0,0,Sommités,0,0,False
9766,False,0,0,,28,21.9,True,0,61.7,90.8,95.2,Plaquette,1.7,1.1,False
9767,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
9768,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
9769,False,0,0,,22,0,False,0,0,0,0,Sommités,0,0,False
9770,False,0,0,,49.7,0,False,0,0,0,0,Autre,0,7.3,False
9776,False,0,0,,35,26,True,0,52,100,96.1,Plaquette,1.5,1.1,False
9777,False,0,0,,35,26,True,0,52,100,96.1,Plaquette,1.5,1.1,False
9788,False,0,0,,0.3,0,False,0,0,0,0,Sommités,6.2,0,False
9789,False,0,0,,0.3,0,False,0,0,0,0,Sommités,6.2,0,False
9790,False,0,0,,0,0,False,0,0,0,0,Sommités,3.2,0,False
9791,False,0,0,,0,0,False,0,0,0,0,Sommités,3.2,0,False
9792,False,0,0,,0,0,False,0,0,0,0,Sommités,3.2,0,False
9793,False,0,0,,0,0,False,0,0,0,0,Sommités,3.2,0,False
9794,False,0,0,,0,0,False,0,0,0,0,Sommités,3.2,0,False
9795,False,0,0,,0,0,False,0,0,0,0,Sommités,7.2,0,False
9796,False,0,0,,0,0,False,0,0,0,0,Sommités,7.2,0,False
9797,False,0,0,,0.5,0,False,0,0,0,0,Sommités,11.2,0,False
9798,False,0,0,,0.5,0,False,0,0,0,0,Sommités,11.2,0,False
9799,False,0,0,,0.4,0,False,0,0,0,0,Morceaux,15.3,0,False
9800,False,0,0,,0.4,0,False,0,0,0,0,Morceaux,15.3,0,False
9801,False,0,0,,0,0,False,0,0,0,0,Débris végétaux,3.1,0,False
9802,False,0,0,,0,0,False,0,0,0,0,Morceaux,73.1,0,False
9803,False,0,0,,0,0,False,0,0,0,0,Morceaux,7.4,0,False
9804,False,0,0,,0,0,False,0,0,0,0,Sommités,0,0,False
9805,False,0,0,,15.3,0,False,0,0,0,0,Sommités,0,0.1,False
9806,False,0,0,,23.9,0,True,0,0,0,0,Morceaux,1.5,0.8,False
9807,False,0,0,,0.4,19,True,0,57,113,100.4,Plaquette,17.2,0,False
9813,False,0,0,,0.6,0,False,0,0,0,0,Sommités,14.5,0,False
9814,False,0,0,,0.6,0,False,0,0,0,0,Sommités,14.5,0,False
9815,False,0,0,,12.4,0,False,0,0,0,0,Sommités,0,0,False
9816,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
9817,False,0,0,,15,0,False,0,0,0,0,Sommités,0,0,False
9818,False,0,0,,29,0,False,0,0,0,0,Morceaux,2,0,False
9819,False,0,0,,20,0,False,0,0,0,0,Sommités,0,0,False
9831,False,0,0,,1.6,0,False,0,0,0,0,Sommités,4,0.1,False
9832,False,0,0,,0.2,0,False,0,0,0,0,Sommités,5.8,0,False
9833,False,0,0,,0.6,0,False,0,0,0,0,Sommités,13.2,0,False
9834,False,0,0,,0.8,0,False,0,0,0,0,Sommités,13.7,0,False
9835,False,0,0,,0.9,0,False,0,0,0,0,Sommités,17.2,0,False
9836,False,0,0,Jaune,0,0,False,0,0,0,0,,0,0,False
9844,False,0,0,,0,0,False,0,0,0,0,Sommités,3,0,False
9845,False,0,0,,4,0,False,0,0,0,0,Sommités,2,0,False
9853,False,0,0,,0.2,0,False,0,0,0,0,Sommités,10.3,0.2,False
9854,False,0,0,,0.3,0,False,0,0,0,0,Sommités,7.3,0,False
9858,False,0,0,,31,20,False,0,47,0,19.5,Plaquette,1.3,1.8,False
9859,False,0,0,,34,20,True,0,51,0,45.1,Plaquette,1.1,2.2,False
9866,False,0,0,,43,18.85,True,0,0,46.71,0,Ovule,0,0,False
9867,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
9868,False,0,0,,19,0,False,0,0,0,0,Sommités,0,0,False
9870,False,0,0,,17,0,False,0,0,0,0,Sommités,0,0,False
9872,False,0,0,,20,0,False,0,0,0,0,Sommités,0,0,False
9873,False,0,0,,14,0,False,0,0,0,0,Sommités,0,0,False
9890,False,0,0,,0.1,0,False,0,0,0,0,Sommités,4,0,False
9910,False,0,0,,24,22,True,0,59,103,98.2,Plaquette,1,1.2,False
9911,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
9912,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
9913,False,0,0,,16,0,False,0,0,0,0,Sommités,0,0,False
9914,False,0,0,,9.6,0,False,0,0,0,0,Sommités,0,0,False
